date,actual,Historical average,Elastic Net,Lasso,Ridge,PC,PLS,Mean,Median,Trimmed mean,DMSPE(1),DMSPE(0.9)
2007-08-01,0.09514387356776588,0.012145121194382637,-0.008984630603200018,-0.009407973501162533,-0.0031785243093083245,-0.007953060386999182,-0.009144679595629101,0.010051468971540824,0.012033592219948968,0.01068723034484592,0.009831802377573421,0.00993051463379381
2007-09-01,0.06791437775251907,0.013297881644012959,0.023981352176302276,0.024165359789488923,0.017497545699073754,0.021386061064176676,0.03038288536558842,0.0150612304377671,0.014286645957861773,0.01510283668823403,0.01505031631851832,0.01499307223871776
2007-10-01,0.09160573290531372,0.014046052823581536,0.02198395785116995,0.022244544039792362,0.015845422132379897,0.013850578611846841,0.026320228811431996,0.015361024041301042,0.01487452877276008,0.015181880479673893,0.015561200573178599,0.015526808921809458
2007-11-01,-0.03593340482324336,0.015094156608469808,-4.779925516323056e-4,-0.0019179222695909983,0.013029176190953895,0.016652968997596378,0.023010019171105615,0.015994281339557378,0.0161870468152683,0.016364793491380376,0.016317019534144314,0.016481529027513535
2007-12-01,0.01042176303878417,0.014413789122713632,0.021153900852719836,0.021540111821619086,0.016667753499190325,0.01435482491003125,0.028419947107474558,0.015915537169227893,0.015572742031200765,0.01652795639552491,0.01634331533568303,0.016291589466210312
2008-01-01,0.02328198205189569,0.014361262463714561,-0.004691819241341258,-0.005530835482932403,-0.0019585753686475666,-0.009507137106923613,-0.0067162802895946415,0.01211806289718991,0.014752370514594134,0.012511376623920302,0.012065515146274956,0.01212637863149826
2008-02-01,0.0966915138749216,0.01447711596485977,0.02327415186936174,0.025141818931985544,0.019578576302540538,0.018714076235665227,0.029555658754014794,0.016073844321023843,0.01555309538846011,0.016085645803459208,0.016254100919019684,0.016187151553082476
2008-03-01,0.06311546614558905,0.01553114670729646,-0.001573333549488657,-0.0018653714969660224,0.006788269485136679,-0.0054476429828186675,0.002548390742651046,0.01408813426836878,0.016875217922161703,0.014687136820062908,0.014234134543160477,0.014327322755769612
2008-04-01,0.10194449609481591,0.016133479864743203,0.02781618384658921,0.028127748290871852,0.025250758244602135,0.010500830683115189,0.032642495015102635,0.017963524726801797,0.018158278807424474,0.01829065991496008,0.01825880077092816,0.018409433837217506
2008-05-01,0.05501152934713982,0.01720611756761911,0.030118336310820476,0.030335340122989135,0.030105192204233185,0.025075608629493904,0.04485127885393252,0.020324544255242282,0.01931071517578702,0.02040091419370529,0.020647372105190027,0.02079927572389547
2008-06-01,-0.01093272110232668,0.017672851046378626,0.028610855107199157,0.02896417494721809,0.017325473065032203,-0.002108579793210934,0.02153535902115044,0.01811910083893806,0.019231541003371846,0.018216968371507748,0.018664243889376812,0.018894559664299638
2008-07-01,-0.13228819919024337,0.017324002605540758,-6.892449508235652e-4,-8.380930218191874e-4,-0.0018374882110155568,-0.025334260386490226,-0.0024987535060160618,0.01510670745458789,0.018677981258250216,0.01598246703084146,0.015482394648600989,0.0155669335000186
2008-08-01,-0.114756130648777,0.015521445957398778,-0.010750031223927564,-0.011106794700574463,-0.021231359482027173,-0.0452421497598541,-0.028153066379787157,0.011263810718113196,0.01611434508848607,0.011848014502384532,0.011153281533690704,0.010734934361495045
2008-09-01,-0.29808479955837397,0.013970522426372877,-0.013226823098112886,-0.010983230235929026,-0.020295423658824897,-0.07887079484552809,-0.07090641418379046,0.006046392946007887,0.013509732608049536,0.00761458770411148,0.00555202055093547,0.005648869026517396
2008-10-01,-0.2723883938722653,0.010299283344199385,-0.35855131685146946,-0.3598547651706763,-0.25590699546248963,-0.31613189390420676,-0.30854076131274544,-0.027344440493063046,-9.470872217155219e-4,-0.013861530408768604,-0.03226881747588102,-0.03550539627595142
2008-11-01,-0.3237129023626548,0.007012217330054446,-0.11955516208292163,-0.1215279760825139,-0.041301020848682396,0.013767662586897378,-0.06339442729541683,-0.006071164081536952,-0.01107811740480259,-0.005207736664622833,-0.007229352008903682,-0.0077887828544554475
2008-12-01,0.01171871272967761,0.003210779172666983,-0.12648778187983165,-0.1254129482598288,-0.12546185305746418,-0.12473232014032819,-0.14152077885309672,-0.030395354392560935,-0.023778210611046256,-0.027041844598556707,-0.035787597932682116,-0.038033480848394224
2009-01-01,-0.06851027063543569,0.003307460235814831,-0.06650117705290207,-0.06629066768436549,-0.08942772234697781,-0.15359493498849616,-0.13843145375136287,-0.03151793510231902,-0.024581461997569,-0.028146995595679587,-0.03427283805442807,-0.03495330576767494
2009-02-01,0.2050713197426477,0.0025005194395086457,-0.04857494622849955,-0.048886305321986935,-0.06587342539776314,-0.0933703496306813,-0.10596746842248017,-0.026723507118559676,-0.022464542399594452,-0.023940239188221277,-0.028503811371292046,-0.028962436872418923
2009-03-01,0.03404158573274607,0.004751306109543524,-0.047143785425691684,-0.0476331431652026,-0.009141577550408491,-0.03240367734639113,-0.07002693417054039,-0.013072735406929816,-0.012080926567307776,-0.01217937086733388,-0.013842251194486453,-0.013713401016403337
2009-04-01,0.17157698642876928,0.005073177314194101,0.026259491592379457,0.023801412360122117,0.018963016428599974,0.009235956215393519,-0.050205968856408226,-0.007820165846356104,-0.009368962656114706,-0.007414565978565188,-0.007309260586792546,-0.006787629255970376
2009-05-01,0.15702796579194844,0.006883001326309049,0.04509227098130944,0.045517374763825114,0.08305708284385835,0.07030417481042614,0.007816772555356843,0.007063881070907595,0.007402150750104655,0.006949463423986207,0.0077585018609728955,0.008145293907465672
2009-06-01,-0.0818170139831862,0.008497463309810547,0.06964884349631759,0.07017142299272039,0.08387076012704799,0.06486406868605465,0.025753654820710212,0.011449510863524375,0.01181221845676408,0.011162976587415467,0.012307021804219175,0.012606632120890086
2009-07-01,0.09881690369058392,0.007536670998182923,-0.00939520060577189,-0.009336516630790298,0.010068449775103471,-7.486359919862406e-4,0.014205926496466327,0.008707322851193296,0.009698190802823893,0.009573226008831908,0.008642589408313698,0.008668628762688495
2009-08-01,-0.02528193065845307,0.008497515552839776,0.06122645045960128,0.06173009363719169,0.08211456413120899,0.06205854194868578,0.04708360717746983,0.015381947863865235,0.014341611482894926,0.01500540323827275,0.015988578389655787,0.016009558759075525
2009-09-01,0.0840139419910444,0.008145646321472142,0.051861012665596604,0.052550453377724175,0.057471585483754854,0.0440453486453287,0.03717819816615507,0.013342013874600748,0.011633982236074623,0.013270839985689028,0.014016032562746925,0.014024070505565048
2009-10-01,0.02619529045635404,0.00892779369950897,0.03888937983074272,0.039167771956879045,0.0512855651437324,0.04852448239562675,0.04307407540638587,0.015093203757945936,0.014271461704734582,0.01490354085985671,0.015603908274481621,0.015721289821738062
2009-11-01,-0.04670429477465099,0.009103992646007388,0.04577865175536435,0.04613386950203648,0.04581622113506196,0.027897946613971953,0.035484580158167627,0.013892226896375827,0.012771600658673332,0.013517026953726441,0.014619513530283318,0.014671833898311297
2009-12-01,0.04988578978074676,0.008540272571051243,0.04795825250672955,0.049809302798092515,0.05149016123473753,0.029173159710791347,0.042517863322139866,0.014640795511251163,0.012915267628626536,0.014157971899131582,0.015311203197344235,0.015233610140467447
2010-01-01,-0.02412664394913388,0.008953727743148199,-0.032079587303545654,-0.027154207391780198,-0.030343089198980513,-0.027997077208699282,0.004179589021423529,0.008084210958068456,0.011986723897128088,0.008922544990861387,0.00743128939162812,0.00740231095624961
2010-02-01,0.06073213636846697,0.008626199310551346,0.049897243719086416,0.04665855560440103,0.0598245547001389,0.043911863858753404,0.04739731926475968,0.015556850685034132,0.014297275050240565,0.015499936081064744,0.01612567339615452,0.016147877205831926
2010-03-01,0.03711797276388307,0.00913704183072699,0.05281868785503731,0.05370801668016182,0.05601693216098294,0.04688293389490008,0.04414061167565117,0.015486380257384025,0.014125663091342522,0.015146290633876564,0.016128182166959642,0.01613992869160541
2010-04-01,-0.1331979340388174,0.009408701354349864,0.05127488900202142,0.050795245353533004,0.052129894310375,0.045602110638335074,0.04747057925465311,0.016370632159766103,0.014499629244227936,0.01612405870650491,0.016937735683098865,0.01700397628619978
2010-05-01,0.02188469233562484,0.00803748370633864,-0.055274013436938635,-0.047709386617659874,-0.05703128717708658,-0.06616535988617239,-0.02150616871128897,0.0027685216607930526,0.009550961575889208,0.0036102065392629164,0.001798969008125194,0.002206449316124803
2010-06-01,0.01105631621477742,0.008169361883760414,0.00409468407476268,0.012638952995865899,3.645687679471267e-4,-0.037379328053359015,-0.009385424616733086,0.0050450472757687685,0.0076558628832671845,0.005299634998841339,0.00471546389305351,0.0048182825886510395
2010-07-01,0.0022017528792757,0.008196597301977556,0.034268129447639954,0.022537498074357742,0.032279900866535316,0.03292090114221513,0.022078931057018858,0.010638117414342558,0.010336296114311586,0.01084873656546056,0.010917761725395995,0.010725961926764496
2010-08-01,-0.01952801862437336,0.008140570718587817,-0.022590630501194794,-0.008974038057363229,-0.01941453914062762,-0.0219815139485964,-0.029903596932736663,0.001488326450056503,0.006438922370109581,0.0021926259050078925,9.169173485019387e-4,0.0013871804107760673
2010-09-01,0.081218080147472,0.007884380076523362,0.030432160021546795,0.02732209510393487,0.02575299469844071,0.04629505485751787,0.015510010091466095,0.009225682341426759,0.008789986951020545,0.009426738920648218,0.00962786695410367,0.009409962618600125
2010-10-01,0.02588104909114053,0.008557166315706377,0.038825361845566925,0.03351082751151453,0.03598792686665025,0.04781188545071835,0.028540185493937387,0.011982337369808948,0.012052336376178717,0.0122333119401215,0.012474240359061934,0.012422919069997714
2010-11-01,0.0525232436378289,0.008714656159119415,0.042604039106538164,0.031195515578755703,0.04059330620352671,0.01938751935505596,0.035545915741862964,0.013291171407569599,0.011067943453445885,0.013175377110072136,0.013832959255614102,0.013591444116639912
2010-12-01,-0.00301347904316706,0.009109328118387069,0.03584404427602083,0.03422506845319754,0.022406561580401854,0.019254512512280865,0.03024091755722703,0.012753136352317646,0.011552225021792754,0.012876722947719925,0.013362063109619734,0.013181672078680517
2011-01-01,-0.0098478809031608,0.009001088768730335,0.040993248348427526,0.033449444910607695,0.04535426658694283,0.03940673544410087,0.043322554126701864,0.01488927477167893,0.012256558470803744,0.014490123261475054,0.015400473498367413,0.015149432955474
2011-02-01,0.14430253046606056,0.008834283727386165,0.04354457638983181,0.03204207898551427,0.045128976978613136,0.03215614592828901,0.042112850428139344,0.014521207412240876,0.01331082285217797,0.014246664447244501,0.01502844910566012,0.01470270862715314
2011-03-01,0.05814652793982944,0.010022601681234186,0.0427170969010092,0.032400389530911115,0.04015306627744697,0.018323141987618752,0.032879868882335406,0.014064771576695338,0.013451766835487624,0.013990300449903107,0.014614977606706648,0.014478115848741827
2011-04-01,-0.08524522076721164,0.010441070605221972,0.051367438243418766,0.03863646350101256,0.04925118208358756,0.04583626776752919,0.04889321580024003,0.01731136045906895,0.01598153257678042,0.017300663074585054,0.017737530064239185,0.017699369678698652
2011-05-01,-0.04707706348460006,0.00961618878304582,-0.010723865884981844,-0.00728000240701753,-0.011234419676164715,-0.035067818965598796,0.007625272323134718,0.009264646536625431,0.011500032513892986,0.010238320036880461,0.008970580843323653,0.009239309876641065
2011-06-01,0.00812951479833268,0.009131631071356538,-0.016712257285222507,-0.013325260853381937,-0.009131551748376418,-0.04759085518469359,-0.001713471097233103,0.0072608733726209716,0.010994305301381197,0.008284095909572643,0.006671367599578343,0.006874480123317856
2011-07-01,-0.1227713242334394,0.0091231385605682,0.01382594035132586,0.025636418524999136,-2.3629320519701947e-4,-0.02349674632939903,6.985972383061895e-4,0.00767828498104389,0.010550232350946785,0.00807947232967304,0.007612360648994538,0.0075853737300293125
2011-08-01,-0.01159608898652475,0.008014781730366457,-0.08180877042001376,-0.07094765639844544,-0.07508200534212525,-0.08544711729994571,-0.07088567654030835,-0.005193581486951314,0.0020624883043404976,-0.003479975210415236,-0.006439036617532935,-0.005551438427804479
2011-09-01,0.00863607455611426,0.007851357807725697,-0.02028507019746733,-0.028005846849879185,-0.03239673101739103,-0.060922005369013356,-0.06594315155142053,-0.004839578345930825,4.577314620861552e-4,-0.00437816265781865,-0.005604199428152447,-0.005247612963807569
2011-10-01,0.11645163830359716,0.007857843070109073,0.011704451595847654,0.013281943828058695,0.008140927762893702,-2.7348841828691087e-4,-0.03225929087634255,8.920032985842874e-4,0.0051958825021283074,5.582206328030153e-4,9.833908614008955e-4,9.38611481350441e-4
2011-11-01,0.01406871540927001,0.008747956145793401,0.027361004963184166,0.014076579385909626,0.03559378616042335,0.067298074110928,0.01796794817088143,0.010187290466324233,0.009428701414614382,0.010184784991569317,0.01034860187091335,0.010695911049782241
2011-12-01,0.01448055559336225,0.00879121435118752,0.01067053453296277,-4.563053268771674e-4,0.02093575328763744,0.003944005848858387,0.001595659817178621,0.007681005051796817,0.008766325662832922,0.00827315497513471,0.007689384935105308,0.007988993662483705
2012-01-01,0.01692996519690215,0.008837096135398606,-0.008504297361937512,-0.007005389707887355,-0.0016382233542884977,-0.02219814394362092,-0.011031947317317813,0.005808162732474325,0.008859139968547486,0.006477693687561038,0.005453475620446516,0.005506079908021154
2012-02-01,0.03592443012294932,0.008901839087890636,0.04844061248610543,0.03447154526909463,0.054882322913440994,0.021138737031947276,0.030238454540542706,0.012119777031926217,0.011280999266733632,0.01197782079765597,0.0125759055698572,0.012209744815143848
2012-03-01,-0.02877583256238658,0.009116304096105386,0.01988670056589579,0.005454453226772547,0.03027225139536025,-0.00132625243767958,0.008937944313774013,0.009089728627428349,0.00977607161179452,0.009714235989262314,0.009147781724226567,0.009456435898645175
2012-04-01,-0.08546912197925538,0.008817940815329859,0.02256485025819558,0.019563058282809395,0.03695481803416652,0.01147508276738185,0.016871929687245723,0.010025169286938241,0.01049517825515913,0.010607414152003556,0.010057087390319651,0.009829734354494812
2012-05-01,-0.13909371199750353,0.008081323137247163,-0.009105413367372524,-0.010785201988768532,-0.010057401369152041,-0.052745398370690394,-0.04390705375043581,1.1946552093329332e-4,0.005914240976925351,6.085073474397115e-4,-3.5571205085506793e-4,3.85348888784921e-5
2012-06-01,0.06553992877760573,0.006940431392016537,-0.017796220639076148,-0.021855791568631024,-0.012679790478417153,-0.03868297810611078,-0.04686409668435571,-0.0022623037821379853,0.0017457734597929458,-0.0015307840759019966,-0.0028617847683721793,-0.003001495091559926
2012-07-01,0.06268428312487462,0.007391196756521069,0.037061789406435466,0.032661296636453584,0.02882048721659725,7.444578528826643e-4,-0.024788762969993206,0.002133664246626914,0.0030954535868847922,0.001826246588466382,0.002456795285029155,0.0022784180891303957
2012-08-01,-7.310764156227556e-4,0.007813281385287127,0.032128960351549794,0.03235955749211093,0.03430653965319309,0.04273564106752082,0.0053351911710988,0.007436354838325767,0.006959975205019553,0.007244113086907267,0.007880182485458248,0.00767358596072688
2012-09-01,-0.0572719265665973,0.0077485514019469005,0.006949455783831652,0.006861257838897223,0.010468166532508389,-5.535518188759204e-4,-0.020623515409155014,0.0034446685254640977,0.004347622620677305,0.0037201605694013712,0.0035431584522804694,0.003729077925394039
2012-10-01,-0.03195495640204182,0.0072596756277473196,-0.010536367516570869,-0.010564629522873951,-0.0028753757708202617,-0.02779724976637954,-0.03926306977654398,-1.3081648889473645e-4,0.002736430050244002,5.978237612379492e-5,-6.159909326212884e-4,-3.2414663032349e-4
2012-11-01,0.01537455286463274,0.006967029120062326,0.013563671541029406,0.013875912885846348,0.016890510779165806,0.013494802767880731,-0.01723417154222355,0.0029762089926961793,0.003520557633783167,0.0031826637413153278,0.0028411423265663443,0.0027392892670308026
2012-12-01,0.07362391097647114,0.0070293070737258104,0.031078905394654095,0.031294678166077616,0.03403122517399616,0.04577088346579583,0.011025550133966439,0.007678211241243983,0.00816203151180496,0.00767656180992159,0.007969865455388813,0.007766340915852027
2013-01-01,3.7211980999440897e-4,0.007518973278893056,0.03223829921467601,0.03245719404590639,0.022993665950425575,0.033139596765916844,0.022628535043827405,0.009847777499172707,0.008786745200404025,0.009773589525401484,0.010281272067433078,0.009993983641882942
2013-02-01,-0.02236473331875022,0.00746680646525146,0.004692421680867706,0.003117091458855899,0.008815055096083184,-0.0038727515690991305,0.011598075975606265,0.008101292109942504,0.007962377402643836,0.008730906934936002,0.008139165653840279,0.007976535604000488
2013-03-01,-0.00785801679516851,0.00725063588710652,0.012087957703634857,0.01784033892882507,0.018615432693353678,0.008966010786114129,0.028550917552029615,0.01049713503179762,0.010637760404667688,0.011176941834345358,0.010507148869123862,0.010386449676015217
2013-04-01,0.02628563452885357,0.00714194054406857,0.00363131767125493,0.0019284840841808128,0.006211519147118722,-0.01755882146870195,0.009517804264057825,0.007501951823412089,0.008992149236991235,0.008104922942833966,0.007408332433621798,0.0075155806306787965
2013-05-01,0.01086625500460813,0.0072786812153884635,-0.015157055733778648,-0.0016350448998581173,-0.01457792356346206,-0.045027542915315744,-0.021195109788050396,0.0029784954087134527,0.006498680429222503,0.003597464062860016,0.0025412548775193863,0.002992868073906669
2013-06-01,0.0869075213460686,0.00730412500112761,0.021207811261484712,0.02138125026945615,0.013599879614466832,0.010547474659182144,0.007784560451356903,0.0073763194654804,0.007036106870691941,0.00726158882363841,0.007643418052089334,0.007437608733323266
2013-07-01,0.01560505673470125,0.00786471229933142,0.01253178219841631,0.012672874796257182,0.008092995954591897,0.04065744216009941,0.032012791121322375,0.011407633600024655,0.008800532426637949,0.011008177694833208,0.011813365372789797,0.01138575244756396
2013-08-01,-0.00300771235350527,0.007918840582096244,0.012086748307459653,0.01221129074165933,0.008254162358140575,0.038898572060684734,0.04349920306385778,0.013147687688390405,0.012129732299019255,0.012791873947668076,0.0134856961657698,0.013116550643024506
2013-09-01,-0.05615063714455148,0.007842961742265677,0.007842961742265677,0.007842961742265677,0.007874073013514695,-0.018112559086571223,0.012265130231960068,0.008494059791310302,0.009021218205345613,0.009377239211672248,0.008137831187193724,0.00827507589411862
2013-10-01,-0.07059413834373496,0.007401626577529008,0.007401626577529009,0.007401626577529009,0.007231771374186011,-0.04781569482984528,-0.016221157820348525,0.004034998331804868,0.0068300217548063705,0.004795082297715495,0.003558029305001224,0.0037480212665804186
2013-11-01,0.03673983337794206,0.006867409009575145,0.006867409009575144,0.006867409009575144,0.006528652332313475,-0.03615330932213325,-0.038820049540990276,3.5227834234729583e-4,0.004385393065830823,7.806124065521315e-4,-5.260969434122103e-5,-4.612438198526683e-4
2013-12-01,-0.03373719475215209,0.007070622780788525,0.007070622780788525,0.007070622780788525,0.007156037265791256,0.052939375389962684,0.018448492447066547,0.00866483774379265,0.007525562882389734,0.00857584951652242,0.0089499177864002,0.00914246528908194
2014-01-01,0.06236770524378121,0.006794894283944332,0.006794894283944333,0.006794894283944333,0.006648334076480598,0.018210394895821803,-0.01336261248761519,0.003924683476568812,0.006316467510008162,0.004248095360477258,0.0039197105449745515,0.0038891767934720314
2014-02-01,-0.00223836615746542,0.007167866169580821,0.011973881862049217,0.00716786616958082,0.007218782744243089,0.053111611340287496,0.013827635680096444,0.008078958057684396,0.0076459004125495715,0.007977781129937725,0.008421972053049507,0.008163909358358395
2014-03-01,0.01065804661057612,0.007105157954067179,0.007037805001752654,0.007105157954067178,0.00704227084653918,0.015488224823818175,-0.0015193748480710088,0.005928948680830354,0.006775293125203827,0.006335197067582032,0.005958277101657151,0.006274680125404381
2014-04-01,-8.240859944961265e-4,0.00712868701801757,9.7384815892214e-4,0.007128687018017569,0.00698877835306356,-0.010585537981235984,-0.011415409017235263,0.004618303103925612,0.007075369350157493,0.005350719492196898,0.004248136285420089,0.004657443497695716
2014-05-01,0.03339977281723483,0.007076366142935242,0.014124763412704765,0.0070763661429352415,0.015169236277714729,0.0481056918274789,0.028809790192358933,0.010005412558288006,0.00898071813311139,0.009719067457398506,0.010304039705116994,0.009735791970066032
2014-06-01,-0.02214004933142321,0.0072484145525711875,0.014413914095934285,0.007248414552571189,0.01363287794611092,0.04322021097824333,0.02541169718933338,0.009670768332052073,0.007808788293998711,0.00934371536941103,0.010031503252808037,0.009463866033903468
2014-07-01,-0.07032335568870307,0.007057580371506289,0.0033721324600154714,0.00705758037150629,0.004211856753165126,-0.03377703065660738,-0.019796548480679736,0.0034780674908776203,0.005693578313692559,0.004125617672760132,0.0030958933047412905,0.003858407296054663
2014-08-01,-0.03517400660156866,0.006558348525956551,0.0016551908483735476,0.006558348525956551,0.0013511743243175868,-0.02643300811042374,-0.035334670972844165,9.05305880849164e-4,0.003821020567559217,0.0013576005656615025,4.844756217019406e-4,7.479523531658529e-4
2014-09-01,-0.09908967698037152,0.006290833428985235,-1.5203753855597829e-5,0.006290833428985234,-0.0016552119994041174,-0.015240834710369949,-0.037228522061171235,2.5715789945552183e-4,0.003470762802393344,7.119746890730796e-4,-1.3959277107910667e-4,-2.38182367294957e-4
2014-10-01,-0.1057166091934314,0.005619619986887422,-0.004080738944679277,0.005376883278362108,-0.003446377067867542,-0.018854221803341134,-0.03932078509815134,-0.001148060874704625,0.0020468359378542555,-6.432547719684686e-4,-0.0016477442735380922,-0.002347009881547462
2014-11-01,-0.24243632344653765,0.004914960308530974,-0.004136444362147934,0.003986234684340557,-0.005357780393675727,-0.023563146090302058,-0.03974047609318105,-0.002364432750044455,-8.802032139563999e-5,-0.0020453451315120153,-0.0028310113401626563,-0.004120036401009092
2014-12-01,-0.22123243256942215,0.003359291857241234,-0.011748200396527637,-0.015224299230461319,-0.01294233463404029,-0.029545765378018892,-0.04694201220956803,-0.006192355724496784,-0.004166358463553107,-0.005652374082560331,-0.006763337116561629,-0.007579606584605097
2015-01-01,0.06620727269595461,0.001955593579574588,-0.017413618045651006,-0.022729255384170387,-0.018390734109929398,-0.0360645443719679,-0.0520917319080451,-0.009385468632031676,-0.009064518913975191,-0.008964858498822564,-0.010020220476664935,-0.010833691301020666
2015-02-01,-0.05880260880822252,0.00235467233185024,0.0018689219876064018,0.004776944212639533,-0.010685096887530561,-0.019260593519815246,-0.04279391112779022,-0.006935478538659764,-0.006616967284347927,-0.007151118823872683,-0.007079293618009804,-0.0074811790329047025
2015-03-01,0.12879695145640913,0.00197715825073868,-0.01588592756942294,-0.01915124161208714,-0.017119194626019654,-0.046170355131542835,-0.05120815075442859,-0.009340981369803113,-0.00999999185319295,-0.00898901550855565,-0.009894838592649563,-0.01040731088611926
2015-04-01,0.08152810671672395,0.002755193791877762,0.018648270086102255,0.007873663902351993,0.002904526132693806,0.032103484685183085,-0.013963998811183471,-6.296703317077531e-4,-0.0016343286958055178,-9.921682150607063e-4,-3.261500148653737e-4,-6.714743023770233e-4
2015-05-01,0.00647268023034008,0.00323551643166341,0.01906705982717129,0.02328831748665345,0.005235065382529708,0.04274167534043536,-0.009170440208263759,8.647824961365308e-4,2.1124757243466599e-4,5.222303268221032e-4,0.001242110160285407,0.001104057815705402
2015-06-01,-0.16306219254931964,0.003255135606200844,-0.011164544336555955,-0.01506631367817959,-0.006942050879841945,-0.017247973122126878,-0.020282368235028842,-0.0011996157864321946,-4.510259612253984e-4,-6.923503648767107e-4,-0.0015265031844756505,-0.001502369348873487
2015-07-01,-0.1716864418572488,0.0022532239908061424,-0.013743482800450027,-0.020562448121230557,-0.015379220215125673,-0.04903194999657438,-0.042911727314978734,-0.006422651808121906,-0.005577844851828072,-0.006181419264011383,-0.006918248494801698,-0.007047208081741712
2015-08-01,0.06135050540772191,0.0012116691054884481,-0.006635061233257887,-0.00888630404905157,-0.011847172391694163,-0.0037457191704961083,-0.03597576452935159,-0.006295909544082712,-0.006551669515145233,-0.006391342904231296,-0.006520024774732301,-0.006553637970626426
2015-09-01,0.01515094316185328,0.0015696383691922188,-0.020281349222842516,-0.02973158473082495,-0.018427837194877398,-0.038965431230837975,-0.05009528026079034,-0.008611407170934384,-0.006753098536502084,-0.008116441067365166,-0.009160566392853425,-0.009292904289845803
2015-10-01,-0.08651519560380327,0.0016500011194446511,0.0014564293400076722,0.0030538922854344685,-0.006061255638374113,0.003070407310404419,-0.02844056817981686,-0.004287725525464071,-0.004762643051215426,-0.004337963213494722,-0.004378373307580882,-0.004304180515703185
2015-11-01,-0.13097527355928706,0.0011313823151902515,-0.01670185686957098,-0.022568250560530603,-0.017133665907144036,-0.03815912149364293,-0.048187885106019616,-0.008943869729018984,-0.007865680057566934,-0.008582949148006901,-0.009426887172780675,-0.009563802925552681
2015-12-01,-0.15989579231030104,3.5882877206465326e-4,-0.020747036090626645,-0.028877112959130032,-0.021156578074538704,-0.04548778564938212,-0.052393003691415065,-0.011023929998868942,-0.009928208595622028,-0.010592151394491375,-0.011554324752045046,-0.01179106344721387
2016-01-01,-0.04254744604581839,-5.728841412049148e-4,-0.026922754638621704,-0.033914874807869796,-0.02524025873173079,-0.045921883306280775,-0.05349801305597226,-0.012640070727680485,-0.012551077769230786,-0.01234969684936313,-0.013228972880315897,-0.013598957179909499
2016-02-01,0.2107359244270448,-8.155116666651083e-4,-0.005361521763415445,-0.004332543266443067,-0.01860845419007926,-0.027895921701990185,-0.04577882609466131,-0.011261290206277634,-0.012992258859499397,-0.011612928763411618,-0.011454617751291632,-0.01178303353074626
