date,r,tbill,long_yield,inflation,svar,epu,kilian,oil_prod_growth,oil_stock_growth,oil_import_growth,m2_growth,ip_crude_growth,unrate_change,cfnai,capacity_util,MA_1_9,MA_1_12,MA_2_9,MA_2_12,MA_3_9,MA_3_12,MOM_1,MOM_2,MOM_3,MOM_6,MOM_9,MOM_12,OBV_1_9,OBV_1_12,OBV_2_9,OBV_2_12,OBV_3_9,OBV_3_12
2008-07-01,-0.13228819919024337,1.63,4.01,0.01042371879716608,0.00446752633821348,94.55676,182.92182,-9.726681050867824e-4,-0.02629012836021438,0.03597583374296675,0.00241772425145114,-0.00104154347207074,0.1999999999999993,-0.71,76.3794,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
2008-08-01,-0.114756130648777,1.72,3.89,0.00711606539350473,0.00342852622465807,109.78898,168.70722,0.00756183923207309,-0.00182739930786368,0.01131525720400361,0.00608945499709356,0.00757012206124052,0.20000000000000015,-1.21,75.6664,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1
2008-09-01,-0.29808479955837397,1.13,3.69,-0.0014895846082954,0.02457960028611939,95.87075,150.20308,-0.03418800541369649,0.02436606945634345,0.01877254971693887,0.00187215544840491,-0.0341565871466365,0.2999999999999998,-1.25,74.7397,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1
2008-10-01,-0.2723883938722653,0.67,3.81,8.54726299673203e-4,0.05730128302913331,187.7403,110.53878,-0.2302645883764427,0.00494619558571152,-0.20065993311100885,0.00849592435388757,-0.2303570918109541,0,-2.58,72.1116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-11-01,-0.3237129023626548,0.19,3.53,-0.00863561639955801,0.03642018867321705,189.91729,10.349109,0.1758419616069684,0.02798821153209374,0.17733697490917422,0.01293613794019421,0.17587402533555618,0.4000000000000003,-1.13,71.7634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-12-01,0.01171871272967761,0.03,2.42,-0.0178640940928183,0.02061888202719339,148.84257,-66.886553,0.06930237754589363,0.02814084581337184,-0.01417896944612273,0.006511749742101,0.06939108836554775,0.2999999999999998,-2.34,70.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-01-01,-0.06851027063543569,0.13,2.52,-0.00826760505408152,0.01211811901311897,145.9947,-75.631421,0.00491111879934713,0.0132036530172801,-0.05424042836773068,0.02189630165287148,0.0048268099747557,0.5,-2.67,67.6929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-02-01,0.2050713197426477,0.3,2.87,0.0025275743322668,0.010160497304011,171.94621,-55.993114,0.00800238485348359,0.07533941347121953,0.03750830348945833,0.01022217380707779,0.00808425132416434,0.5,-3.04,65.5516,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2009-03-01,0.03404158573274607,0.21,2.82,0.0036360422314452,0.01991062505264341,187.11403,13.456119,0.01829965349076445,0.01757408366797896,-0.07482404808836662,0.00364878206882757,0.01832174527464758,0.5000000000000009,-1.24,65.6396,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
2009-04-01,0.17157698642876928,0.16,2.93,-9.877705412728588e-4,0.00754269547679867,166.90338,21.250797,-0.00382482776480586,0.02588656216134843,0.03295333942562273,0.00803322947800921,-0.0039471226994765,0.3999999999999986,-2.34,64.5874,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0
2009-05-01,0.15702796579194844,0.18,3.29,0.00100657575219731,0.0063180791005518,131.85612,4.7464614,0.01124142541985584,0.01076640320478006,-4.2662116688063634e-4,5.602741913808273e-4,0.01134636954590728,0.3000000000000007,-1.61,64.2313,1,0,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0
2009-06-01,-0.0818170139831862,0.18,3.72,0.00147041233264744,0.00349122468209842,138.80585,47.361502,0.01858335974640823,-0.03125596704708222,-0.06352914522997644,0.00690014198334409,0.01853977494563885,0.4000000000000003,-1.19,63.6299,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1
2009-07-01,0.09881690369058392,0.18,3.56,0.00826535985544119,0.00374740539391651,130.93348,87.589279,-0.02029000660039237,-0.03520199520849054,0.03770243555943331,0.00119466554706271,-0.02021524829485166,0.09999999999999964,-0.93,63.5164,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1
2009-08-01,-0.02528193065845307,0.17,3.59,-2.98009855155712e-4,0.00217892565422397,126.28215,74.936313,0.0241879233686646,-0.00473073573157378,-0.00449833442715252,4.963717690014136e-4,0.02411920594010119,0,0.14,64.6551,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
2009-09-01,0.0840139419910444,0.12,3.4,0.00334285979087933,0.00191114916417896,152.55009,52.283671,0.0036982290670906,-0.02891491009063429,-0.03127348898302351,-5.9078959045777424e-5,0.00363137641738298,0.09999999999999964,0,65.5019,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
2009-10-01,0.02619529045635404,0.07,3.39,0.00192902546683626,0.00392576415657894,145.44437,38.973947,0.02569149230842882,-0.00170595066082412,0.04871452406501397,-1.6543965626247825e-4,0.02573915730285847,0.2000000000000011,-0.21,66.3037,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2009-11-01,-0.04670429477465099,0.05,3.4,0.00299743499858529,0.00198607908841961,138.13055,54.371833,-0.00631600042428637,-0.00751749199146623,-0.07725501129162993,0.00310333887221503,-0.00620392449028184,0.1999999999999993,-0.29,66.4538,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2009-12-01,0.04988578978074676,0.05,3.59,0.00334299654493097,9.339137472452808e-4,116.16231,90.333627,-0.02362963683694907,0.01317886167046999,0.02010931047426467,0.00342254625502214,-0.02378584672037842,-0.09999999999999964,0.06,67.2763,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2010-01-01,-0.02412664394913388,0.06,3.73,5.200411547976458e-4,0.00200879253124081,121.22101,80.617915,0.01050991512418875,-0.03544893684308015,-0.06744128079553136,-5.637375950851009e-4,0.01053705061296561,0,-0.28,67.324700000000007,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1
2010-02-01,0.06073213636846697,0.11,3.69,6.485218758465194e-4,0.00239187352518363,149.35928,68.717718,-0.00884309373633307,0.03515801825073694,0.03865563496909807,-0.00406124196367763,-0.00876535292599989,-0.09999999999999964,0.16,68.2023,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2010-03-01,0.03711797276388307,0.15,3.73,-9.522298767450366e-4,6.284213837835423e-4,132.79865,52.177094,0.02719890216151732,0.01882616838020823,0.03118550984321722,0.00583359490275547,0.02724602940025189,0,-0.35,68.3351,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2010-04-01,-0.1331979340388174,0.16,3.85,3.313132458968582e-4,0.0018101209734238,137.47003,70.337705,-0.00686666955400383,0.04564462040405104,0.06410325920648496,-4.4572689409427824e-4,-0.00688010940287942,0.09999999999999964,0.48,69.3304,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2010-05-01,0.02188469233562484,0.16,3.42,2.3001407787592856e-4,0.00811220125735855,137.0774,65.232673,-0.02255527909546018,0.01113624689459236,0.04038939909088235,0.00366547432060393,-0.02256280657439813,0,0.4,70.0368,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1
2010-06-01,0.01105631621477742,0.12,3.2,-5.199071645751729e-4,0.00562652436209592,151.10342,88.662592,0.00166774800074875,-0.00364858729137118,-0.00732679610111652,0.00631563874637208,0.00158702798640497,-0.3000000000000007,0.3,71.0454,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1
2010-07-01,0.0022017528792757,0.16,3.01,-4.188828777280662e-4,0.0033263983539666,140.56916,67.128879,-0.00389574743706155,0.00976580464079113,0.02778240172710688,0.00221615095546035,-0.00396447258980892,-0.1999999999999993,-0.17,71.1019,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1
2010-08-01,-0.01952801862437336,0.16,2.7,0.0018675086613582,0.00272283046386944,180.01446,19.067264,-0.01535898332381613,-0.02181786045392009,5.035500383350211e-4,0.00132039213976042,-0.01528878024445301,0,0.15,71.5936,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
2010-09-01,0.081218080147472,0.15,2.65,0.00146029672723901,0.00229680286896672,147.30909,43.249481,0.02773560755166038,0.00477592862386266,-0.0399539662108026,0.00558654222538557,0.02781775469510439,0.09999999999999964,-0.16,71.8344,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1
2010-10-01,0.02588104909114053,0.13,2.54,0.00161394631065725,0.0010735161315822,182.14672,54.410282,0.0305546683219724,0.00973204608145117,-0.03345720115167694,0.003538891241746,0.03045408693273899,0,-0.19,72.0183,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1
2010-11-01,0.0525232436378289,0.14,2.76,0.00347579870179526,0.00173358600170764,163.42489,53.269042,0.00266737954897067,0.01302544198587796,-0.07758969248296133,0.00568420536486513,0.00263002102474185,-0.09999999999999964,-0.12,72.135,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2010-12-01,-0.00301347904316706,0.14,3.29,0.00253063685923393,8.194408832667086e-4,179.13559,38.317384,-0.00981537281425737,-0.04199392970765814,0.01844706872492452,0.00234658997947256,-0.0097842891750961,0.4000000000000003,-0.19,72.3198,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2011-01-01,-0.0098478809031608,0.15,3.39,0.00400853143884916,8.66606837660897e-4,165.40785,24.736722,0.00554414368331279,-0.05554674947926941,-4.599287191577872e-4,0.00388367642729114,0.00567308787281994,-0.5,0.09,72.7705,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2011-02-01,0.14430253046606056,0.13,3.58,0.00323779488080599,0.00106792895959571,142.17046,-12.554084,-0.01981332826301241,0.03424189503593666,0.05460580082513999,0.00291984227541419,-0.0199769436645365,-0.2000000000000011,0.03,72.9112,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2011-03-01,0.05814652793982944,0.1,3.41,0.00320931925142531,0.00235476709496849,145.5089,-29.790314,-0.01669304102426849,0.00986869087381059,-0.1151729199820597,0.00724008499769901,-0.0167029574083779,-0.09999999999999964,-0.38,73.1221,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2011-04-01,-0.08524522076721164,0.06,3.46,0.00516021138565658,6.344678157080648e-4,174.35437,-6.6965622,0.03846628082779624,0.0331519889692089,0.1151729199820597,0.00650834288767221,0.03855935793463416,0,0.41,73.6631,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2011-05-01,-0.04707706348460006,0.04,3.17,0.00468311604905569,9.368411027410288e-4,157.49588,-17.585859,-0.01001797287027805,0.01741486095009925,-0.0381802005525742,0.00706410588097838,-0.01003005679258617,0.09999999999999964,-0.48,73.2825,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
2011-06-01,0.00812951479833268,0.04,3,0.00317666379111969,0.00230970158361984,126.19207,-17.038863,0.01126319227870986,0.00492047421464292,0.02458499060833929,0.00801419719122265,0.01120563031139099,-0.09999999999999964,-0.34,73.2916,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1
2011-07-01,-0.1227713242334394,0.04,3,0,0.00183611203065721,158.08862,-11.066703,-0.00642056780292144,-0.03476607949774113,0.01924187496405238,0.0081247473983872,-0.00633376295630583,0.09999999999999964,0.01,73.4003,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1
2011-08-01,-0.01159608898652475,0.02,2.3,0.00261661051866379,0.01958464689371896,197.91636,-16.000722,-0.02702131941970975,-0.0268438272941065,0.00442980574208284,0.017499893325222612,-0.02706804040461818,-0.09999999999999964,0.17,73.8092,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1
2011-09-01,0.00863607455611426,0.01,1.98,0.003149497288911,0.00699463005513995,245.12671,-14.591319,0.04052783361211709,0.00121483031124292,-0.03734235762638605,0.01979381398909296,0.04057343092708532,0,0.01,74.1481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011-10-01,0.11645163830359716,0.02,2.15,0.00216919345588362,0.0073334377668486,204.62979,13.647065,-0.00904341654027796,-0.04897662120298385,-0.0024649872425364,0.00214856626608117,-0.0091138997349649,0,-0.27,74.2838,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0
2011-11-01,0.01406871540927001,0.01,2.01,6.749796769751626e-4,0.00765824306662285,159.73957,25.622501,0.05002779858105732,0.02034958299206835,-7.855900746314148e-4,0.0034385665076364,0.05016401064526121,-0.1999999999999993,0.16,74.6215,1,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0
2011-12-01,0.01448055559336225,0.01,1.98,0.00184614488049472,0.00274868486741897,166.33902,13.452351,0.02294715880501563,-3.027388989185198e-4,-0.02075963611035014,0.00542119542776298,0.02279257175933047,-0.2000000000000011,-0.35,74.3844,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0
2012-01-01,0.01692996519690215,0.03,1.97,2.3768024196879625e-4,6.421363762710745e-4,189.39836,15.404594,0.01201561653845573,-0.01855788841712247,-0.00149125350262657,0.00490674055408391,0.01216651670463786,-0.09999999999999964,0.28,74.7916,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0
2012-02-01,0.03592443012294932,0.09,1.97,0.00272049215726166,6.1875764077063e-4,178.28653,-43.368472,0.01057866484954139,0.0379603896446774,-0.02134899507684373,0.00758175583583842,0.01042124371682184,-0.1999999999999993,0.37,75.3764,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2012-03-01,-0.02877583256238658,0.08,2.17,0.00213516503686772,0.0011491956081426,149.63708,-82.571386,0.01462460778001251,0.01448094256999787,0.00409620796284215,0.00533541746271737,0.01476451781196264,0,0,75.6042,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0
2012-04-01,-0.08546912197925538,0.08,2.05,0.0020912821313983,0.00162817995068566,137.55312,-62.523224,0.00936886567097339,0.06851430227916921,0.02411701724649084,0.00448542989748723,0.00931308026381216,-0.10000000000000142,-0.39,75.1074,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0
2012-05-01,-0.13909371199750353,0.09,1.8,0.00165941076607456,0.00150417754202396,136.59669,-45.286214,-0.00110698200598058,0.02556041245091656,-0.01551131231668456,0.00544491669883484,-0.00110719525329106,0,0.06,75.4125,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2012-06-01,0.06553992877760573,0.09,1.62,-0.00207032177028221,0.00343642683707172,158.56198,-37.297202,0.00788026142530462,0.01317363656301395,0.04028456435007577,0.0044010121843474,0.00780410303207279,0,-0.17,75.1177,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012-07-01,0.06268428312487462,0.1,1.53,-8.267047975740738e-4,0.001540352741107,194.61057,-53.156283,-0.01502598456622372,1.1856953601707688e-4,0.02221824787898185,0.00702951875756596,-0.01489069185849611,0,-0.32,75.2903,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2012-08-01,-7.310764156227556e-4,0.1,1.68,2.8876823050083544e-4,7.220880808610693e-4,184.8797,-41.063858,0.02455656213487778,-0.04027915996581299,-0.05374093925095913,0.00526471526183947,0.02452674463809057,0,-0.28,75.0722,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0
2012-09-01,-0.0572719265665973,0.11,1.72,0.00579271774312317,0.00103265748347078,152.35347,-74.303895,-0.01251776633188761,-0.02786241224467289,-0.00540946246308848,0.00703263515394603,-0.01262362494473112,-0.09999999999999964,-0.45,74.8803,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
2012-10-01,-0.03195495640204182,0.1,1.75,0.00475991986345825,9.324091714763924e-4,175.27705,-81.942015,0.03815429198555264,0.02058009454446185,-0.03332468405080036,0.0079031616410834,0.03823571231491307,-0.2999999999999998,-0.11,74.6507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-01,0.01537455286463274,0.09,1.65,0.00269316475440017,0.00190949758355696,165.94452,-52.252132,0.05484865196604183,0.01701572271475271,-0.0331160105270154,0.00646248319752551,0.05477829373248433,0,-0.26,74.48,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
2012-12-01,0.07362391097647114,0.07,1.72,-0.00168075617407748,0.00103045004637143,187.49064,-44.609738,0.01594112891728016,0.00820152880294067,0.00920760295548994,0.0067298588971969,0.01605755574535106,-0.09999999999999964,0.28,74.847,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,0
2013-01-01,3.7211980999440897e-4,0.07,1.91,-1.2108893564644065e-4,8.897690243100374e-4,192.82518,-62.449236,0.00338314390912231,-0.03735680798625473,-0.07338440691906101,0.0117242060603786,0.00330910741077072,0.20000000000000015,0.14,75.3132,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1
2013-02-01,-0.02236473331875022,0.1,1.98,0.00197882976647978,0.00124709272927606,157.5333,-72.954705,-0.00324195082734846,0.03209269215480681,0.04525193636554192,0.00228656457700893,-0.00323774321812031,0.09999999999999964,-0.33,75.1177,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1
2013-03-01,-0.00785801679516851,0.09,1.96,0.00541523784895492,4.828440063777379e-4,114.65412,-76.713107,0.00871526461034477,0.02044061275467434,-0.08701137698962924,0.00184449271712239,0.00878372380020842,-0.2999999999999998,0.23,75.4223,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1
2013-04-01,0.02628563452885357,0.06,1.76,-0.00281587997395238,0.00169220379541028,124.94082,-60.04803,0.00961077109951702,0.02034916215672488,0.02758795651882906,0.00533364913270162,0.00960027814872877,-0.20000000000000015,-0.26,75.3358,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1
2013-05-01,0.01086625500460813,0.04,1.93,-0.00209016213434054,0.00101562315442384,118.71049,-59.911825,0.02193671733060576,0.00836420094887913,0.03447939367420183,0.00259494085250189,0.02182435848075137,0.09999999999999964,-0.29,75.086,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,1
2013-06-01,0.0869075213460686,0.05,2.3,4.140697507883928e-4,0.00226397319033978,104.30455,-62.408127,-0.00653063545533072,-0.01114067859498391,-0.00245145597255103,0.00327415686662391,-0.00648492037786585,-0.09999999999999964,0.14,75.2806,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0
2013-07-01,0.01560505673470125,0.04,2.58,0.00237757952195494,4.978325138105928e-4,114.61614,-52.523513,-0.00671097499167316,-0.03796030674528516,-0.00129265788423893,0.00535847722807858,-0.0066700116461309,0,-0.14,75.4822,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
2013-08-01,-0.00300771235350527,0.04,2.74,0.00195553898719591,9.555896412931168e-4,94.03991,-34.805547,0.03311337068319453,-0.02563606505797011,0.04142716643081812,0.00368365760354549,0.0330607263168341,-0.20000000000000015,-0.52,74.8373,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013-09-01,-0.05615063714455148,0.02,2.81,0.00238444563137107,6.189543136801469e-4,102.77067,-38.04593,0.0015940492217048,-0.0058695965891804,0.00507521049769721,0.00542147633150591,0.00166239501444032,-0.09999999999999964,0.3,75.4739,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
2013-10-01,-0.07059413834373496,0.05,2.62,3.768736661315941e-4,0.00142720098669373,144.40178,5.5512429,0.03955759050758978,0.01973131960695617,-0.02197067528374674,0.00561322054375068,0.03953220629721787,0,0.1,75.5084,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,1,1
2013-11-01,0.03673983337794206,0.07,2.72,5.350878634899914e-4,6.429406414663676e-4,171.02225,17.050216,-0.0100013655823119,0.02290872431912305,-0.05780454542818347,0.0113785824171817,-0.00998052042072572,0,0.01,75.7055,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0
2013-12-01,-0.03373719475215209,0.07,2.9,0.00184279044557733,7.405752149587617e-4,89.90614,-1.8674533,0.02028260103314849,-0.02128277956714086,-0.00940487921104349,8.461507471952956e-4,0.02023245097459902,-0.2999999999999998,0.3,75.7266,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0
2014-01-01,0.06236770524378121,0.04,2.86,0.00264067949336599,0.00131453125487479,104.60212,31.483762,0.00164027542927414,-0.04534038380533012,0.04796703417131454,0.00584884486760373,0.0017100864997408,-0.20000000000000015,-0.15,75.6078,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0
2014-02-01,-0.00223836615746542,0.05,2.71,0.00242124171757485,0.00125909812858635,93.50074,-7.744601,0.01749607239375805,0.02851988299726215,-0.02382770109341692,0.00637200286745986,0.01747893608283579,-0.10000000000000052,-0.7,74.8402,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0
2014-03-01,0.01065804661057612,0.05,2.72,0.00110017320770072,8.662684357648436e-4,88.98535,-33.287765,0.00949393728677527,0.02486566940983081,-0.05275770293460979,0.00591198267913739,0.00943577426973796,0.10000000000000052,0.44,75.5779,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0
2014-04-01,-8.240859944961265e-4,0.03,2.71,0.00203997314024917,0.00137263190850299,93.46759,-6.9305148,0.01727536879599789,0.0262376196390317,0.01036421907763163,0.00319224146890917,0.01729307240605848,0,0.48,76.2934,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0
2014-05-01,0.03339977281723483,0.03,2.56,0.00186245016756281,5.549661391313147e-4,91.11802,-41.99815,0.02724575170714338,0.02670309317134567,0.03790324915990517,0.00400705990997707,0.02724218884752183,-0.5,0.05,76.346,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0
2014-06-01,-0.02214004933142321,0.04,2.6,0.00190119748174044,2.816607599121516e-4,90.39225,-47.314946,0.01352317181133599,-2.216200434190796e-4,-0.05272243871292126,0.00575585683159296,0.01359055332600878,0.09999999999999964,0.12,76.5986,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2014-07-01,-0.07032335568870307,0.03,2.54,0.0013202602787965,9.577009572753792e-4,81.00762,-55.679653,0.01128394241080954,-0.02815101550470977,-0.01390960255433171,0.00486349344163983,0.01125124622784223,-0.20000000000000015,0.14,76.9097,0,0,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0
2014-08-01,-0.03517400660156866,0.03,2.42,0.00112485240275095,5.441145937699941e-4,76.64489,-69.236676,0.01172399747249741,-0.04106640429561814,0.07651029083891459,0.00480502957222839,0.0117193793682091,0.10000000000000052,0.3,77.3389,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2014-09-01,-0.09908967698037152,0.02,2.53,-1.6001414896038568e-4,7.24779634916233e-4,71.26214,-52.679783,0.00934849405605042,-0.02170050789284872,-0.02079132034821107,0.00211946717631938,0.00930489349976326,-0.10000000000000052,-0.23,76.9592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-01,-0.1057166091934314,0.02,2.3,7.158844228705163e-5,0.0029432691737293,84.33692,-34.44716,0.01667631753512744,0.00219879623258734,0.00293960660640735,0.00363535562392947,0.01674237011001178,-0.1999999999999993,0.01,77.0673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-11-01,-0.24243632344653765,0.02,2.33,-1.979334907824537e-4,1.4969914875413362e-4,100.20666,-36.218334,0.0196512873972896,0.0527032955336022,-0.04740353425737886,0.00640356633017091,0.01964596142088659,-0.20000000000000015,0.04,77.083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-01,-0.22123243256942215,0.03,2.21,-0.00188443458454212,0.0019819832342268,88.56003,-16.801234,0.00614325367923918,0.01570425365009242,0.0203565846775664,0.00353894278672761,0.00607198135017039,0.09999999999999964,0.27,77.7121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-01,0.06620727269595461,0.03,1.88,-0.00308937665812436,0.00222891765436146,85.1875,-54.478351,0.02535541338013125,0.01097162043113719,-0.00964194797625239,0.00714294868923381,0.02535061990354226,-0.20000000000000015,0.06,77.6425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-01,-0.05880260880822252,0.02,1.98,-0.0063906934924871,8.051433719012254e-4,117.16063,-76.330388,-0.01786233614621757,0.072222333869016,-0.0075021190980582,0.00744812734574296,-0.01778692168501816,0.10000000000000052,-0.26,77.2673,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-03-01,0.12879695145640913,0.03,2.04,0.0025314368884981,0.00172379688938215,100.31974,-106.01405,0.01145172094948954,0.06110533434847554,-0.00995033085316876,0.00991242101383171,0.01137900173406425,-0.20000000000000015,-0.48,76.7788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-01,0.08152810671672395,0.02,1.94,0.00269032959658144,5.754746269359067e-4,105.21813,-99.558775,0.009965988595793,0.05880095805873253,0.06700027726035707,-1.9292631532863425e-4,0.00995716077679897,-0.09999999999999964,0.01,77.107,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
2015-05-01,0.00647268023034008,0.02,2.2,0.0010419358923821,8.844686844082636e-4,109.64379,-96.857862,0.00748755578001514,0.01825838967019244,-0.05190354100158956,0.0028565344804754,0.00755172377536794,0,0,77.168,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0
2015-06-01,-0.16306219254931964,0.02,2.36,0.00329231970405352,0.00106021970771588,101.01894,-96.069014,-0.01945871627872897,-0.00730241130539965,0.00512005546660887,0.00233945597400442,-0.0194964481204467,0.1999999999999993,-0.34,77.2543,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0
2015-07-01,-0.1716864418572488,0.03,2.32,0.0027640971717151,0.00115961334921689,108.95279,-80.398383,-0.01233008818346093,-0.02297562019377785,0.0104353548918592,0.00338251911706066,-0.01228431485501246,-0.2999999999999998,-0.14,77.0019,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-08-01,0.06135050540772191,0.07,2.17,0.0015850629039944,0.00588466679826347,98.91843,-47.081876,0.00915581824483346,-0.03041328406487053,0.00531300207627971,0.00363633745371672,0.00910609165637676,-0.09999999999999964,0.35,77.6092,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2015-09-01,0.01515094316185328,0.02,2.17,-4.2010893430699525e-6,0.00407873913803666,129.69532,-38.069058,-0.00382247226947107,0.00167526573327592,0.04736575473468107,0.00372224260362941,-0.00377766046739047,-0.10000000000000052,-0.28,77.4038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-01,-0.08651519560380327,0.02,2.07,-0.00225011713527223,0.00159877398006406,138.72169,-55.827583,0.00752480896800733,0.00749114464548128,-0.06546331474548417,0.00509761911586181,0.00749366637325898,-0.09999999999999964,-0.12,77.2334,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
2015-11-01,-0.13097527355928706,0.12,2.26,9.8899280204634e-4,0.00111493318234317,102.89402,-67.150911,-0.00816331063916209,0.05509873901217332,-0.01758593820908594,0.0042050793343602,-0.00813512813116545,0,-0.26,77.1073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
