date,wti_return,rac_return,tbill,long_yield,inflation,svar,epu,kilian,oil_prod_growth,oil_stock_growth,oil_import_growth,m2_growth,ip_crude_growth,unrate_change,cfnai,capacity_util,r,r_rac
1988-08-01,-0.002921041706471783,-0.037855999283551434,7.06,9.26,0.004228336109521003,0.0013982345502718972,85.18198,-11.437151,-0.016039825681037456,-0.02645181810371966,-0.042608632825215764,0.0029903515555300686,-0.016091500775151424,0,-0.02,83.6782,-0.06941892090973534,-0.03828708960301208
1988-09-01,-0.06941892090973534,-0.03828708960301208,7.24,8.98,0.004210532536343514,0.0011783621476829406,100.15845,-9.3692005,0.004839019306697168,-0.046640197968807584,-0.002159192123585285,0.0016273396593753375,0.004920851966313755,0.1999999999999993,0.04,83.7684,-0.057752850026713265,-0.062116507082724315
1988-10-01,-0.057752850026713265,-0.062116507082724315,7.35,8.8,0.004192878260036004,0.0016184199660072697,94.55409,-4.8203914,-0.023038454789965357,-0.015115281344124654,0.023882311655903266,0.0016585155014272601,-0.02309260729441931,-0.1999999999999993,0.06,83.9989,0.023184786780698907,-0.033671277999836935
1988-11-01,0.023184786780698907,-0.033671277999836935,7.76,8.96,0.0033416906619025966,0.001362090492095982,102.23078,-1.9102196,0.01608276906391204,0.03301364847552257,0.06301443244542604,0.0028367855300883704,0.01606105038398198,0,0.49,84.2832,0.1437339128336439,0.1051168440258401
1988-12-01,0.1437339128336439,0.1051168440258401,8.07,9.11,0.0033305609471652176,6.235985686553689e-4,113.95989,7.867289,0,-0.007608645607644959,-0.0906372741049335,0.005012204589481151,7.700070587812746e-5,-0.10000000000000053,0.25,84.527,0.09128722822353996,0.12406789104191729
1989-01-01,0.09128722822353996,0.12406789104191729,8.27,9.09,0.0033195051228522843,9.566066607244844e-4,99.66633,11.339278,-0.010147284062458795,-0.0199445305790924,0.031070460473740624,0.002680787075624025,-0.010241634734354577,0,0.57,84.832,-0.007744291446394325,0.03162442528998266
1989-02-01,-0.007744291446394325,0.03162442528998266,8.53,9.17,0.004133945531727967,0.0011866153887471682,105.07536,17.806989,-6.297626003206602e-4,0.01069754327059691,0.07918927697769007,0.0011705882705950188,-5.387845410753656e-4,0.10000000000000053,0.26,85.446,0.07743336437831072,0.06258464133592812
1989-03-01,0.07743336437831072,0.06258464133592812,8.82,9.36,0.003294895896853056,0.0012941421498191888,84.84484,12.244823,-0.018951282598784758,-0.0031945602705398812,-0.06495078298857493,1.6711509255351586e-4,-0.018934537244057914,-0.20000000000000018,-0.45,84.4406,0.071123943148796,0.09016960333697677
1989-04-01,0.071123943148796,0.09016960333697677,8.65,9.18,0.004922077205428366,9.465567420803878e-4,97.21567,17.566708,-0.027730736114520482,-0.019038604100463985,-0.05223624589542197,0.002503380869780969,-0.027796254297149936,-0.20000000000000018,-0.16,84.1801,-0.0509981287925938,-0.032814376591773886
1989-05-01,-0.0509981287925938,-0.032814376591773886,8.43,8.86,0.007337986452912837,0.0010617374292378773,108.86306,17.000084,0.025674180119759527,0.03911235496812715,0.1327863286387334,0.002098007663006385,0.025629432281887077,0.20000000000000018,0.12,84.1823,-0.006713604291079367,-0.04503514399491415
1989-06-01,-0.006713604291079367,-0.04503514399491415,8.15,8.28,0.0048622462080345485,0.0014321194456528867,87.81604,21.557113,0.00564538322528918,0.017565869563874514,-0.00365885938281707,0.0018612076630475372,0.005729869463833026,0,-0.6,83.2943,-0.016775851252213148,-0.01866234612167439
1989-07-01,-0.016775851252213148,-0.01866234612167439,7.88,8.02,0.0032284128121187194,0.0010098461055973586,94.83974,3.1457865,-0.024871748388580528,-0.04241294230931736,0.04221045240407406,0.0053978109369552385,-0.024853575532355343,0.09999999999999964,-0.2,83.25,-0.06258559280887344,-0.04316399742260346
1989-08-01,-0.06258559280887344,-0.04316399742260346,7.9,8.11,0.0032180236942007667,0.0013732452313556355,84.56992,1.0687077,-0.023892827571897257,0.0058152998683098645,0.039053363140340025,0.008058856502556111,-0.02393419355083548,-0.09999999999999964,-0.83,82.0397,0.05052675854019206,0.01997582993763025
1989-09-01,0.05052675854019206,0.01997582993763025,7.75,8.19,0,5.510863663974847e-4,95.86038,2.4506171,0.013344206551151316,0.023095988881783214,0.054947696783903766,0.007181593835154487,0.013396932743765078,0,0.66,82.642,0.02090441084508754,0.03252366963124764
1989-10-01,0.02090441084508754,0.03252366963124764,7.64,8.01,0.002406740030565402,0.005836841274519063,90.9182,3.9275368,5.30082175147939e-4,-0.018024744242786994,-0.08533722699051083,0.005870065016010173,4.5274772120329487e-4,0.09999999999999964,-0.51,82.2645,-0.015991469299484695,-0.0023404160082707293
1989-11-01,-0.015991469299484695,-0.0023404160082707293,7.69,7.87,0.004796172263493048,8.462457952055459e-4,91.59669,10.63552,-0.012665991606747085,0.0033447738584175823,0.026035035784603977,0.006960360649580721,-0.012678452326164269,0,-0.42,81.8248,0.05739329355885037,0.08706370620044979
1989-12-01,0.05739329355885037,0.08706370620044979,7.63,7.84,0.003979312851480898,9.326775943181839e-4,107.84913,18.1781,0.01107490137450462,0.043662395911770346,-0.002589417209922118,0.00614657631930271,0.011113432003392987,0.10000000000000053,0.15,81.7731,0.07065928264260846,0.013227083089675684
1990-01-01,0.07065928264260846,0.013227083089675684,7.64,8.21,0.0031720883061439054,0.0029189662976065378,107.09523,14.592145,-0.026761497542203472,-0.028067831534558607,-0.12186280992535004,0.006109026603548173,-0.0268046151181478,0,-0.01,81.5741,-0.037272562818446264,-0.04015514521085972
1990-02-01,-0.037272562818446264,-0.04015514521085972,7.74,8.47,0.00945633524203604,0.0010078099173197704,100.35918,16.523212,0.028087581810261497,0.022356493505570896,0.1284848158728611,0.004525825458204125,0.028143907405034696,0,-0.23,81.2891,-0.08566195816689293,-0.04807178632053555
1990-03-01,-0.08566195816689293,-0.04807178632053555,7.9,8.59,0.0039138993211356166,0.0010286274434606803,89.59095,13.088845,-0.006514681021194235,-0.027827185255183906,-0.05237837129710776,0.003907978500272691,-0.006503452591185344,-0.10000000000000053,0.55,82.208,-0.10339491104625465,-0.13059554916085814
1990-04-01,-0.10339491104625465,-0.13059554916085814,7.77,8.79,0.004676547883901705,9.695026358232036e-4,86.06529,12.537108,-0.008573394777767973,0.08851939149887933,0.03696724627109482,0.003422671452383952,-0.008558763298066374,-0.09999999999999964,0.17,82.4453,-0.014108565506437465,-0.03760684489673061
1990-05-01,-0.014108565506437465,-0.03760684489673061,7.74,8.76,0.002330098141623438,0.0013418646592432938,76.6617,2.7009759,-0.0035040467120044383,-0.001006317220507924,-0.05097499154121543,0.003598420579532302,-0.003528279377873922,0.20000000000000018,-0.71,81.8914,-0.0921905004839969,-0.06513127361800031
1990-06-01,-0.0921905004839969,-0.06513127361800031,7.73,8.48,0.0015503879074545424,0.001355747678111087,118.53795,-6.2026044,-0.01072287165932373,0.03205535463132847,0.10460330491055636,-3.1239261757853853e-4,-0.010697191431525255,0,0.02,81.9465,0.09504734797763259,0.08317285455397272
1990-07-01,0.09504734797763259,0.08317285455397272,7.62,8.47,0.0061776258239572,0.0013036115243031901,120.52674,-15.030916,-0.030763129772994446,0.004389890234078209,-0.004814795354114665,0.004084629098599635,-0.030835085102118853,-0.20000000000000018,-0.04,82.0299,0.38379477287060837,0.37465342179189065
1990-08-01,0.38379477287060837,0.37465342179189065,7.45,8.75,0.004608303086194532,0.005887566509091946,111.56962,-25.012349,0.00938447954546362,-0.012471288440069728,0.06509301473862372,0.003354978139942233,0.009444854798662305,0.2999999999999998,-0.58,81.6588,0.19777533972854533,0.20154483021365222
1990-09-01,0.19777533972854533,0.20154483021365222,7.36,8.89,0.008393792128468469,0.00199969814213551,142.16524,-15.996776,0.01576796154384752,-0.02660108436814035,-0.06058815275131657,0.005412523845189199,0.015682458099390395,0.20000000000000018,-0.22,81.7904,0.06601604293567176,0.08890572186811596
1990-10-01,0.06601604293567176,0.08890572186811596,7.17,8.72,0.006815626535059849,0.004479801803143077,157.69529,-18.593704,-0.008683122573462043,-0.07557256032568915,-0.13025980387154412,0.0038789569308939065,-0.00865690103582839,0.20000000000000018,-0.8,81.5324,-0.11088019162916973,-0.08760017709560586
1990-11-01,-0.11088019162916973,-0.08760017709560586,7.06,8.39,0.00676948805524713,0.002423537020918973,141.11953,-14.577819,0.04307858272148124,0.010759035207488665,-0.09863490963802768,0.0014430681513761812,0.04308905793174489,0,-0.92,80.8739,-0.17357449919176382,-0.17021485463909736
1990-12-01,-0.17357449919176382,-0.17021485463909736,6.74,8.08,0.002246350626373683,7.907432771021628e-4,145.29094,-9.6146169,-0.020765700289564037,-0.022142742060195175,-0.0092004172528668,0.001011975124312059,-0.020807357824080164,0.2999999999999998,-1.4,79.7574,-0.08183892920103197,-0.14016080992199775
1991-01-01,-0.08183892920103197,-0.14016080992199775,6.22,8.09,0.0037327404296840783,0.0031448097739270246,134.48512,-0.33839873,-0.006655372613510124,-0.048486868539102446,-0.09785027627595433,0.0028158686578674264,-0.006667360981147397,0.09999999999999964,-0.96,78.966,-0.20932707754354807,-0.1984277336805862
1991-02-01,-0.20932707754354807,-0.1984277336805862,5.94,7.85,0.00371885887873713,0.0024034161332489477,175.65861,0.28849601,0.021836694609174145,-0.006837808887134145,0.13850706541013835,0.004847939977386417,0.0218940707630777,0.10000000000000053,-1.09,78.3785,-0.028729068440860317,-0.04013916759034464
1991-03-01,-0.028729068440860317,-0.04013916759034464,5.91,8.11,7.421150618878158e-4,0.0013631317740266267,115.21345,10.044143,0.018101835363982133,0.032544608280176135,0.035065275092486914,0.0050969437730508105,0.018110188281308837,0.1999999999999993,-0.86,77.7074,0.0434514770544876,0.03900842050100728
1991-04-01,0.0434514770544876,0.03900842050100728,5.65,8.04,0,0.0020648803906545905,116.02571,17.983973,-0.01198723436412763,0.016988770084100935,-0.05991839905354546,0.005251732461664105,-0.01198732532141733,0.20000000000000018,-0.9,77.0762,0.015326889902142149,-0.0015131045937821774
1991-05-01,0.015326889902142149,-0.0015131045937821774,5.46,8.07,0.0022230464879466894,0.0015882450451420434,107.24167,10.531423,-0.004915320424371927,0.004408700087825679,0.06790827268214628,0.003155856728582762,-0.0049778103843935995,-0.09999999999999964,0.02,77.3401,-0.0531733536201755,-0.035045665336342235
1991-06-01,-0.0531733536201755,-0.035045665336342235,5.57,8.28,0.0036941305401416713,0.0011880694661777222,94.75868,14.366431,-0.013406823683228097,0.05058219578570444,0.14049299689486006,0.003175842319343758,-0.0133831124390138,0.20000000000000018,-0.04,77.7655,0.05673398172369959,0.018575706621871912
1991-07-01,0.05673398172369959,0.018575706621871912,5.58,8.27,0.002945510229757531,0.0010971646713032767,96.9376,16.550269,-0.012085149461299238,-0.025524725181501395,-0.004568016134207653,0.0026587418013033215,-0.01200089646034641,0,0.03,78.4582,0.01052784938969964,0.02800614217773001
1991-08-01,0.01052784938969964,0.02800614217773001,5.33,7.9,0.0014695079793591859,0.0020229850587306676,93.53158,8.0768409,0.0036817386649197203,-0.013766252856370897,-0.06170074530918335,0.0012522362995923686,0.003631213501860131,-0.10000000000000053,0.15,78.8209,0.0062546080045531305,0.012456860189006935
1991-09-01,0.0062546080045531305,0.012456860189006935,5.22,7.65,0.0029325534212780724,4.769608410693696e-4,100.59554,2.9153719,-0.004228336109520114,0.009330784433958073,0.10963348935794492,-3.2781511521129403e-4,-0.004201662714096166,0.10000000000000053,-0.34,78.7857,0.05795584578388624,0.04280988998692603
1991-10-01,0.05795584578388624,0.04280988998692603,4.99,7.53,0.002923978691435458,0.0011212802473025741,117.04782,6.0236871,0.0070825684243853715,-0.013604739626115858,-0.133939946457172,-2.9806703530255163e-5,0.0070107819794147375,0,0.26,79.51,-0.038072240759793985,-0.030378882429009213
1991-11-01,-0.038072240759793985,-0.030378882429009213,4.56,7.42,0.0014587894636592935,0.0021019624548008005,105.54142,10.365859,0.00932124276815749,0.004665576832213247,-0.022445483393052967,0.001548771716882058,0.00941412814986542,0.09999999999999964,-0.36,79.3369,-0.14422003649460713,-0.12242729732041768
1991-12-01,-0.14422003649460713,-0.12242729732041768,4.07,7.09,0.004363643287773833,0.002014073901714954,122.24914,10.963548,-0.01476491434933358,0.0037709975698536624,-0.027653175849614797,0.0016058050316338779,-0.014839712472225486,0,-0.39,79.0308,-0.03781297948147033,-0.06506773025610979
1992-01-01,-0.03781297948147033,-0.06506773025610979,3.8,7.03,0.0028985527540115186,8.702396747362448e-4,139.99912,5.523159,-0.003965274902332894,-0.05669054057216805,0.006670898262138181,0.001988809893111565,-0.003942067033702479,0.2999999999999998,-0.81,78.6833,0.00947349498987382,-0.008397397835726572
1992-02-01,0.00947349498987382,-0.008397397835726572,3.84,7.34,7.23327337142976e-4,9.113426915139642e-4,109.20085,2.648466,0.00845844060707357,0.050286299433135895,0.0679021300942555,0.002665325710893285,0.00841053650739454,0,-0.07,78.0844,-0.008346605050200129,0.01864959676122524
1992-03-01,-0.008346605050200129,0.01864959676122524,4.04,7.54,0.002166848085090045,4.717886103471136e-4,125.53676,-10.706352,0.0037966147299410835,0.014443981353940316,-0.15928472300265462,0.005544755549479419,0.003797638404713588,0.10000000000000053,0.1,78.6553,0.06479268815889538,0.05775084968138655
1992-04-01,0.06479268815889538,0.05775084968138655,3.75,7.48,0.00360101217359432,0.0016592174118763765,91.70582,-18.03384,-0.005564240453631797,-0.022675013160011304,0.04654686379512363,0.0011464014542035272,-0.005464924856507736,0,0.44,79.3055,0.03425318385200482,0.07643046523586783
1992-05-01,0.03425318385200482,0.07643046523586783,3.63,7.39,0.002154399397026552,6.881935467777112e-4,87.58229,-21.849818,-0.007513183350782882,0.027557673606800392,0.14104397812928582,-0.0012346406412842015,-0.007625943044826222,0,0.23,79.546,0.062185640562467004,0.05101194202628534
1992-06-01,0.062185640562467004,0.05101194202628534,3.66,7.26,0.0021497679364923528,7.550691932243713e-4,96.87494,-14.182556,-0.01714880913136163,-0.01296315520292346,-0.010995433662294829,-3.2361031716732214e-4,-0.017133737330241594,0.1999999999999993,-0.06,79.8013,-0.03047334853668815,-0.0073999439572083325
1992-07-01,-0.03047334853668815,-0.0073999439572083325,3.21,6.84,0.002859187080045622,8.924545964063829e-4,122.34916,-22.187157,-2.7901785895245723e-4,-0.055175184160146884,0.018151099257707415,-0.001531213491166028,-1.8281917667373193e-4,0.20000000000000018,0.05,79.8363,-0.022541826581349067,-0.027268928221683808
1992-08-01,-0.022541826581349067,-0.027268928221683808,3.13,6.59,0.0028510354308393104,3.7113294641325894e-4,120.91493,-31.614128,-0.005035679965615714,0.02299602023960645,0.09647330447075575,1.4733399169308825e-4,-0.005064296350926867,-0.09999999999999964,0.42,80.3727,0.022861316545347066,-0.0016090694986399257
1992-09-01,0.022861316545347066,-0.0016090694986399257,2.91,6.42,0.0021329549501416523,8.733770175504622e-4,115.90751,-31.566484,-0.02974673183301313,-0.013514025931891993,-0.05116939016535582,0.001442725528855604,-0.029793142143341278,-0.10000000000000053,-0.61,79.7793,-0.01296494055286379,-9.820418269779196e-5
1992-10-01,-0.01296494055286379,-9.820418269779196e-5,2.86,6.59,0.0021284151348259783,9.457875151360882e-4,127.01963,-32.932924,0.015481960609420753,-0.018800113252218864,-0.03771650200776833,0.003377835818055175,0.01553424866731934,0,0.09,79.7097,-0.06708082262478943,-0.05264371381662869
1992-11-01,-0.06708082262478943,-0.05264371381662869,3.13,6.87,0.004243287837866205,5.060179813644667e-4,138.52178,-32.339009,0.013563361361070392,0.03239530594125739,0.07406202155061159,0.003950781393236014,0.013507803572546884,-0.2999999999999998,0.2,79.9935,-0.04820746343224647,-0.0840794453837832
1992-12-01,-0.04820746343224647,-0.0840794453837832,3.22,6.77,0.0028188884064199726,4.6829579942612965e-4,118.77686,-19.572505,-0.014417210850828255,-0.022117862877662375,-0.08978485131824065,7.882866852000348e-4,-0.014361628419836237,0.10000000000000053,0.1,80.116,-0.023279260682538272,-0.011806347624372382
1993-01-01,-0.023279260682538272,-0.011806347624372382,3,6.6,0.0014064699927516244,3.4845678816580234e-4,106.86792,-7.7676739,0.011184373682857185,-0.022517559140970533,-0.030521526580393754,-5.254554067661843e-4,0.011197449777989199,0,0.46,79.8775,0.05210686086186378,0.03356723071396317
1993-02-01,0.05210686086186378,0.03356723071396317,2.93,6.26,0.003507544809678187,0.0011572147552575346,102.53033,-12.38974,-0.020194087829143115,0.026547720219973314,0.05807502990749214,-0.0016365180893131992,-0.02022640021422717,-0.10000000000000053,0.21,80.4289,0.009986795611717003,0.021880019990844435
1993-03-01,0.009986795611717003,0.021880019990844435,2.95,5.98,0.0020986366569202275,9.958092548683327e-4,119.96253,-10.226178,-0.002589184415393575,0.017107247643565415,-0.02185176921939913,-0.001346289128655087,-0.0026457838096680675,-0.20000000000000018,0.16,80.4847,-0.006933939610552997,0.025825042005096055
1993-04-01,-0.006933939610552997,0.025825042005096055,2.87,5.97,0.001396648271721368,0.0010101016999505233,121.55786,-2.1076137,0.004454990482322785,0.014271680386947594,0.052527100836480045,-8.203686258934084e-4,0.004530585788432795,-0.09999999999999964,-0.46,80.179,-0.01770342978057826,-0.02816545654385383
1993-05-01,-0.01770342978057826,-0.02816545654385383,2.96,6.04,0.0034831104528203483,8.145197819838184e-4,109.25684,1.9238297,-0.013424958033116496,0.03382531320467308,0.06561685444702192,-1.1725047646393705e-4,-0.013400766395185393,0.09999999999999964,0.26,80.4439,-0.044757746527192666,-0.06355625204039095
1993-06-01,-0.044757746527192666,-0.06355625204039095,3.07,5.96,0.0027777795639023495,5.738942451334715e-4,133.58967,8.004759,-0.004953390081416487,0.011833546728782451,-0.01732590475930529,0.00747645198666369,-0.005005986670601814,0,-0.12,80.2365,-0.06630778198969,-0.06212127696049441
1993-07-01,-0.06630778198969,-0.06212127696049441,3.04,5.81,6.932409289763797e-4,6.084457368028481e-4,126.04877,4.6671576,-0.00762355253581859,-0.0016620863856537937,0.055974638765901474,0.001599000238940107,-0.007653397899233028,-0.09999999999999964,0.04,79.9618,0.004611289268107832,-0.012884888503344794
1993-08-01,0.004611289268107832,-0.012884888503344794,3.02,5.68,0.0013850417726617437,2.7997894996072186e-4,117.5845,-6.8158407,-0.015872171820706882,-0.0011446442272902146,0.012146457133345834,-1.1620475290641252e-4,-0.015780041795035338,-0.09999999999999964,-0.01,80.046,-0.030106540727354858,-0.02205283327367802
1993-09-01,-0.030106540727354858,-0.02205283327367802,2.95,5.36,0.002073972399129431,4.6996311380118674e-4,106.03237,-6.1324707,0.01041211250969809,-0.047734800517480025,-0.09310380784149963,0.0010743790687488541,0.01033067038787916,-0.10000000000000053,-0.03,79.7781,0.03234028643938025,0.013341125415228916
1993-10-01,0.03234028643938025,0.013341125415228916,3.02,5.33,0.001380262468957838,3.120862782203212e-4,106.27469,-3.9634401,-0.006830019127193054,-0.044932748947754675,-0.009075845084595358,0.0018846321123557885,-0.006865944225459053,-0.09999999999999964,0.4,80.2291,-0.09140912303140691,-0.1067507732356816
1993-11-01,-0.09140912303140691,-0.1067507732356816,3.1,5.72,0.004129393342011234,5.791529245638987e-4,84.48769,-7.5093604,0.018744552951053706,0.029459116001856245,0.08725193965419997,0.0013026677579226487,0.018780017899689305,0.09999999999999964,0.36,80.7528,-0.13653060054629584,-0.11415792105744416
1993-12-01,-0.13653060054629584,-0.11415792105744416,3.06,5.77,0.002743485945750912,2.6928433916353244e-4,84.55661,-13.088112,0.010617509385795643,0.02093161331326776,-0.025957163364420666,0.003869035258954767,0.010593563143164175,-0.20000000000000018,0.29,80.945,0.03452119436823331,0.029033031743713078
1994-01-01,0.03452119436823331,0.029033031743713078,2.98,5.75,0.002052686317742136,4.21024249428177e-4,77.52033,-18.263645,-0.007843177461026585,-0.005714369221225368,-0.022986194546650296,0.0012671717849155328,-0.007851708392049517,-0.09999999999999964,0.5,81.304,-0.01950366536768522,-0.00505325853899663
1994-02-01,-0.01950366536768522,-0.00505325853899663,3.25,5.97,0,0.0010407715780368257,80.0098,-18.747408,-0.0059963616600811065,0.007964975021263143,-0.13994476107436427,1.1511785202777958e-4,-0.005967608721225481,0.09999999999999964,0.07,81.171,-0.009511834792141904,0.01875027524827866
1994-03-01,-0.009511834792141904,0.01875027524827866,3.5,6.48,0.002730377122857064,9.016644238112849e-4,94.5927,-24.823939,-0.0069184054564637165,-0.008066356190692403,0.06006046924274244,2.3019595532325354e-4,-0.006838144572160587,0,0.21,81.0779,0.11133450215052898,0.0975233643436284
1994-04-01,0.11133450215052898,0.0975233643436284,3.68,6.97,0.002722942458456501,0.0013638536959187171,87.00632,-25.450345,-0.0035513502847255296,0.020641256023502308,0.009302392662313252,0.0012651314261109547,-0.0036565998666979738,-0.09999999999999964,0.98,81.9404,0.08370582401124649,0.07726580139878525
1994-05-01,0.08370582401124649,0.07726580139878525,4.14,7.18,6.795786873841081e-4,7.50804676370228e-4,100.41637,-13.224998,-0.020063556680680605,-0.008666165459032982,0.08754743332760384,3.4475824170066005e-4,-0.019991387976300068,-0.09999999999999964,0.26,82.4288,0.0606418067685488,0.07665008447503263
1994-06-01,0.0606418067685488,0.07665008447503263,4.14,7.1,0.0020359694850986543,8.01533729182499e-4,96.5273,-0.32388045,0.011428695823623158,-0.023392304231764527,0.03434238428143388,0.0027251490596125194,0.011443350709702926,-0.3000000000000007,0.41,82.7008,0.02761925547643873,0.024404603090550037
1994-07-01,0.02761925547643873,0.024404603090550037,4.33,7.3,0.0027081939368791552,3.257325463554006e-4,92.37979,-9.6539225,-0.011579947430959692,-0.010951211607300948,0.02198494702574294,-0.003242331004251753,-0.011669877251795135,0,0.45,82.711,-0.07135797300365887,-0.054367423981728
1994-08-01,-0.07135797300365887,-0.054367423981728,4.48,7.24,0.0033749610165259014,5.555082126572191e-4,85.37095,-5.6736661,-0.01677891712910906,0.013911740580791587,0.06561669751110166,0.0024972385496635496,-0.0167385070321453,0,0.05,82.7866,-0.053934866878790455,-0.04807419298868654
1994-09-01,-0.053934866878790455,-0.04807419298868654,4.62,7.46,0.004034975212179326,8.06696652389022e-4,92.82606,-0.42821391,0.0065925880781136925,-0.012126384893988984,-0.04810311501839237,-7.169589776427898e-4,0.0066372385439503745,-0.09999999999999964,0.82,83.1704,0.014684728374926515,0.02170551072767868
1994-10-01,0.014684728374926515,0.02170551072767868,4.95,7.74,0.0020113985996852435,0.0011536639562282115,90.63002,3.2493142,0.009883757187870046,0.020511500220644407,0.04950216135152097,1.1474798486510451e-4,0.009829368885447387,-0.09999999999999964,0.12,83.1894,0.016885361042799918,0.008936475633575025
1994-11-01,0.016885361042799918,0.008936475633575025,5.29,7.96,6.695681535724418e-4,8.439237590352168e-4,76.49899,19.588412,0.0073867826645166446,0.02331499552736105,-0.09765150524910382,-5.164696545421066e-4,0.007416691844897905,-0.10000000000000053,0.63,83.7073,-0.0536726781006176,-0.04419054738749262
1994-12-01,-0.0536726781006176,-0.04419054738749262,5.6,7.81,0.002673798384402737,7.056500777624517e-4,91.77528,22.431199,-0.0045160395885162075,0.008846740337627779,-0.014396861225918656,8.319587369332027e-4,-0.004465158038286177,-0.20000000000000018,0.53,84.078,0.04734907502514707,0.045585487989871165
1995-01-01,0.04734907502514707,0.045585487989871165,5.71,7.78,0.002000667556296243,2.8827587101781267e-4,91.795,29.197293,0.019719790490556832,-0.02645824181721146,0.022352796833429167,-2.2943673382691543e-4,0.01962168804151254,-0.09999999999999964,0.62,84.7029,0.026301579145263876,0.03584617968146153
1995-02-01,0.026301579145263876,0.03584617968146153,5.77,7.47,0.002661345549514138,4.6350206020613665e-4,107.95494,30.295356,-0.011605546120307508,-0.02031496774488417,-0.10053721892075096,0.001719493746296763,-0.011528942073254278,0.09999999999999964,0.12,84.4997,-0.003602913198534452,-0.001986097971629075
1995-03-01,-0.003602913198534452,-0.001986097971629075,5.73,7.2,0.0026542815848733525,4.8078902021110516e-4,86.32307,28.84944,0.01662252580382706,-0.004184702852716882,0.006283064114519732,-7.160964458208241e-4,0.016661379889142403,-0.1999999999999993,-0.24,83.9407,0.06682877037664037,0.07907251242099589
1995-04-01,0.06682877037664037,0.07907251242099589,5.65,7.06,0.001986097971629519,2.5584519654197225e-4,78.09662,38.668294,-0.02897022070601274,0.03112271045160142,0.12140886772376192,3.4379029131059724e-4,-0.028974084769185282,0,-0.07,83.8319,-0.010047032028828617,-0.009489130806204393
1995-05-01,-0.010047032028828617,-0.009489130806204393,5.67,6.63,0.003960401216096976,0.0010054617217091731,65.99178,41.223623,6.058770255013002e-4,-0.008998020560365916,-0.048939004903356675,0.0023174981403624173,4.962237475414355e-4,0.39999999999999947,-0.55,83.2477,-0.06955310750609822,-0.06478631181342331
1995-06-01,-0.06955310750609822,-0.06478631181342331,5.47,6.17,0.0019743343037168515,6.938824583894122e-4,74.70236,40.793986,0.0037784372013724976,-0.012240040252855522,0.039969116003737426,0.0071190892121268945,0.0038720011933079945,-0.20000000000000018,0.02,83.1848,-0.063936742356832,-0.056143954223205395
1995-07-01,-0.063936742356832,-0.056143954223205395,5.42,6.28,0.0019704439872993973,7.717638657358299e-4,79.67356,29.329818,-0.007571205155393557,-0.013452418120881049,0.07898149895188844,0.006984236163633639,-0.00767510250335679,0,0.23,83.1979,0.0370791543680169,4.5731460435005644e-4
1995-08-01,0.0370791543680169,4.5731460435005644e-4,5.4,6.49,0.0013114755978103076,2.0632508750285163e-4,83.03811,27.554931,-0.019957678075620322,-0.03826980970208105,-0.08720635683277322,0.005199342825939368,-0.019936353924688177,0.10000000000000053,-0.59,82.2668,0.010279146781758897,0.008918463283135836
1995-09-01,0.010279146781758897,0.008918463283135836,5.28,6.2,0.001963994084659859,3.793767748676206e-4,66.76376,33.3909,-3.1017369975749887e-4,-0.025184655334328454,0.023399244698916633,0.00603657302340288,-3.309926761794202e-4,0,0.74,82.873,-0.047484993522256325,-0.02806518435696237
1995-10-01,-0.047484993522256325,-0.02806518435696237,5.28,6.04,0.0013071897286218714,4.880929419207364e-4,75.22518,29.57228,-0.004820035764268482,-0.006206057767871087,0.07384861736933424,0.0036433965571749383,-0.004744635901749561,-0.10000000000000053,0.13,83.2199,0.030321104913213937,0.01271826196157999
1995-11-01,0.030321104913213937,0.01271826196157999,5.36,5.93,0.002609264363613306,5.432998765426561e-4,80.62605,13.664657,7.78998247698226e-4,0.016942689341965078,-0.12374871556119516,0.0031321486350446293,7.787321934085156e-4,-0.09999999999999964,-0.29,82.7187,0.05490024304533314,0.058041540540027636
1995-12-01,0.05490024304533314,0.058041540540027636,5.14,5.71,0.0013020835172987688,8.230113246626602e-4,90.53283,10.021683,0.025220466383332862,0.025107143243825902,0.031580839704142605,0.001797243789040337,0.025245793414574003,0.09999999999999964,0.03,82.3841,-0.014158120836933463,-0.008041045439940664
1996-01-01,-0.014158120836933463,-0.008041045439940664,5,5.65,0.0013003903002832828,0.0013858184898218671,84.34724,8.1051547,-0.008387391906905961,-0.050316811611851975,-0.05431071541240051,0.0026484965960289486,-0.00844307260036814,0,0.07,82.269,0.010184001192118597,0.014516912598944387
1996-02-01,0.010184001192118597,0.014516912598944387,4.83,5.81,0.005184716734186523,0.0012644420019330407,90.66317,3.08424,-0.0053742931657758675,-8.146317540127512e-4,0.05444765481692926,0.00505676181290049,-0.005319295265630686,0,-0.87,81.2588,0.10772928004556048,0.10998747486384453
1996-03-01,0.10772928004556048,0.10998747486384453,4.96,6.27,0.001937359340226763,0.0017643803153894948,75.83463,-4.5222136,0.012546064196650164,-0.005996543161197465,-0.0993990426791953,0.003803170240708198,0.01246948769973244,-0.09999999999999964,0.74,82.0193,0.09303479276475679,0.06554370485071503
1996-04-01,0.09303479276475679,0.06554370485071503,4.95,6.51,0.0032206147000417573,9.863242748903754e-4,72.65243,-8.2957992,-9.126864034829651e-4,-0.0053650661367292685,0.08727601226705595,0.0068311667661529185,-8.115704760447429e-4,0,-0.14,81.361,-0.10633533659316408,-0.060320187841544914
