date,Model,CSPE
2006-11-01,Screening 1,0.005363633600667004
2006-11-01,Screening 2,0.0052474423772564775
2006-11-01,Screening 3,0.0051896440080149205
2006-11-01,Screening 4,0.004379638275430585
2006-11-01,Screening 5,0.004861108544902993
2006-11-01,Screening 6,0.006618490133064119
2006-11-01,Screening 7,0.006557473815321031
2006-11-01,Screening 8,0.006647725195857971
2006-11-01,Screening 9,0.006372567807798743
2006-11-01,Screening 10,0.005616240319145735
2006-11-01,Screening 11,0.0010381292429488894
2006-11-01,Screening 12,0.0028536111833859933
2006-11-01,Screening 13,0.0023256450491665535
2006-11-01,Screening 14,0.0018265391688590594
2006-11-01,Screening 15,0.0022228358714444937
2006-11-01,Screening CV,0.0055377519194451195
2006-11-01,Boosting 1,8.586312472813072e-4
2006-11-01,Boosting 5,0.0028827953877474297
2006-11-01,Boosting 10,0.004150123302324276
2006-11-01,Boosting 25,0.004095903027205652
2006-11-01,Boosting 50,0.0038618464478918486
2006-11-01,Boosting 100,0.003858283620001276
2006-11-01,Boosting 200,0.0036691634370016935
2006-11-01,Boosting 300,0.0031499718027102664
2006-11-01,Boosting CV,0.004418081630020884
2006-12-01,Screening 1,0.014627899285073452
2006-12-01,Screening 2,0.010913672106262321
2006-12-01,Screening 3,0.009857651332481454
2006-12-01,Screening 4,0.011075341084129041
2006-12-01,Screening 5,0.013517798610161481
2006-12-01,Screening 6,0.01558841739914523
2006-12-01,Screening 7,0.015498091206540056
2006-12-01,Screening 8,0.015543602747277894
2006-12-01,Screening 9,0.014893167262043141
2006-12-01,Screening 10,0.012534632151076565
2006-12-01,Screening 11,0.008546736653928813
2006-12-01,Screening 12,0.010726450745857893
2006-12-01,Screening 13,0.010922710258009005
2006-12-01,Screening 14,0.011809277581212337
2006-12-01,Screening 15,0.01307331866622201
2006-12-01,Screening CV,0.014802017603851568
2006-12-01,Boosting 1,0.001913909549282377
2006-12-01,Boosting 5,0.006060852077723276
2006-12-01,Boosting 10,0.008104938670205324
2006-12-01,Boosting 25,0.010168401560086433
2006-12-01,Boosting 50,0.010666173891030046
2006-12-01,Boosting 100,0.011290578209124498
2006-12-01,Boosting 200,0.011221512761778832
2006-12-01,Boosting 300,0.011417184179312756
2006-12-01,Boosting CV,0.00981412984013372
2007-01-01,Screening 1,0.00746220118586431
2007-01-01,Screening 2,0.0010359938998588582
2007-01-01,Screening 3,-0.007009893670797872
2007-01-01,Screening 4,7.812439660286027e-4
2007-01-01,Screening 5,0.004353912456738569
2007-01-01,Screening 6,0.00706233113557186
2007-01-01,Screening 7,0.0044636725824033635
2007-01-01,Screening 8,0.0041462666290456585
2007-01-01,Screening 9,0.0029652280933333383
2007-01-01,Screening 10,-0.003374413793375711
2007-01-01,Screening 11,-0.008110464013898394
2007-01-01,Screening 12,-0.017704272295106703
2007-01-01,Screening 13,-0.01667537515310081
2007-01-01,Screening 14,-0.014679042577591698
2007-01-01,Screening 15,-0.011529612991055397
2007-01-01,Screening CV,0.007636319504642426
2007-01-01,Boosting 1,0.0013385458016665001
2007-01-01,Boosting 5,0.0035058188068196714
2007-01-01,Boosting 10,0.00457162597961566
2007-01-01,Boosting 25,0.0025057079795046213
2007-01-01,Boosting 50,0.001147792665765078
2007-01-01,Boosting 100,9.348114393935999e-4
2007-01-01,Boosting 200,-9.318061444414138e-4
2007-01-01,Boosting 300,-0.0019313687016917574
2007-01-01,Boosting CV,0.0072590965692301175
2007-02-01,Screening 1,0.0069798514602231986
2007-02-01,Screening 2,6.350115875828653e-4
2007-02-01,Screening 3,-0.00701620878406875
2007-02-01,Screening 4,4.916874111047401e-4
2007-02-01,Screening 5,0.004100544954776129
2007-02-01,Screening 6,0.006814235156649342
2007-02-01,Screening 7,0.004106227097236573
2007-02-01,Screening 8,0.004089010479654072
2007-02-01,Screening 9,0.0029417782317231467
2007-02-01,Screening 10,-0.0035259305451255784
2007-02-01,Screening 11,-0.008193310907504093
2007-02-01,Screening 12,-0.017770036939200734
2007-02-01,Screening 13,-0.017662380525526978
2007-02-01,Screening 14,-0.015501574088256122
2007-02-01,Screening 15,-0.012312706600586233
2007-02-01,Screening CV,0.0071539697790013144
2007-02-01,Boosting 1,0.0013512197498376972
2007-02-01,Boosting 5,0.003471941561059384
2007-02-01,Boosting 10,0.0045697087698444196
2007-02-01,Boosting 25,0.002500684633687529
2007-02-01,Boosting 50,0.0011527689817012112
2007-02-01,Boosting 100,9.486446527686535e-4
2007-02-01,Boosting 200,-9.705141114592261e-4
2007-02-01,Boosting 300,-0.0020806607291761043
2007-02-01,Boosting CV,0.00722521932346983
2007-03-01,Screening 1,0.008539484937447234
2007-03-01,Screening 2,0.0016061686327013395
2007-03-01,Screening 3,-0.005762993203749387
2007-03-01,Screening 4,0.001852656833309095
2007-03-01,Screening 5,0.005456650484636015
2007-03-01,Screening 6,0.008164621539605704
2007-03-01,Screening 7,0.005385413865049719
2007-03-01,Screening 8,0.004379677066562853
2007-03-01,Screening 9,0.003318118283872445
2007-03-01,Screening 10,-0.0030345298436501257
2007-03-01,Screening 11,-0.0076786247737120296
2007-03-01,Screening 12,-0.017253531116183506
2007-03-01,Screening 13,-0.018712938718860612
2007-03-01,Screening 14,-0.016308003366067792
2007-03-01,Screening 15,-0.013173254998935537
2007-03-01,Screening CV,0.00871360325622535
2007-03-01,Boosting 1,0.0015651875009714059
2007-03-01,Boosting 5,0.004266473013761361
2007-03-01,Boosting 10,0.0054134641403583254
2007-03-01,Boosting 25,0.0033725887176415084
2007-03-01,Boosting 50,0.001881269624762646
2007-03-01,Boosting 100,0.0015554737942895473
2007-03-01,Boosting 200,-2.906740573505011e-4
2007-03-01,Boosting 300,-0.0012337745693579603
2007-03-01,Boosting CV,0.008182212176972844
2007-04-01,Screening 1,0.00889674303395699
2007-04-01,Screening 2,0.0016447081363419667
2007-04-01,Screening 3,-0.005358295547676727
2007-04-01,Screening 4,0.002356146630701386
2007-04-01,Screening 5,0.005972513328851148
2007-04-01,Screening 6,0.008680206442814888
2007-04-01,Screening 7,0.005713909124565205
2007-04-01,Screening 8,0.004703523151588376
2007-04-01,Screening 9,0.0038627779151447898
2007-04-01,Screening 10,-0.0024921083530687867
2007-04-01,Screening 11,-0.007141905495446956
2007-04-01,Screening 12,-0.016715727391727237
2007-04-01,Screening 13,-0.018311871967942844
2007-04-01,Screening 14,-0.01588156221888839
2007-04-01,Screening 15,-0.012769595414732254
2007-04-01,Screening CV,0.009070861352735106
2007-04-01,Boosting 1,0.001726249289933513
2007-04-01,Boosting 5,0.004749525873183281
2007-04-01,Boosting 10,0.005946713790283513
2007-04-01,Boosting 25,0.00391906414610235
2007-04-01,Boosting 50,0.0023832101041633834
2007-04-01,Boosting 100,0.001992140617325675
2007-04-01,Boosting 200,1.4330088559709616e-4
2007-04-01,Boosting 300,-0.0013704761806545593
2007-04-01,Boosting CV,0.008728577314470775
2007-05-01,Screening 1,0.004032175216908787
2007-05-01,Screening 2,-0.002975059419778219
2007-05-01,Screening 3,-0.010667632015154178
2007-05-01,Screening 4,-0.0014012019906686907
2007-05-01,Screening 5,0.0025938528479465765
2007-05-01,Screening 6,0.0053475572656323436
2007-05-01,Screening 7,0.002822358598135234
2007-05-01,Screening 8,0.0012366889490618305
2007-05-01,Screening 9,5.21847016624001e-6
2007-05-01,Screening 10,-0.005402808263275422
2007-05-01,Screening 11,-0.010195536592937957
2007-05-01,Screening 12,-0.020570281635873145
2007-05-01,Screening 13,-0.0248283666630778
2007-05-01,Screening 14,-0.02179505359417253
2007-05-01,Screening 15,-0.018089340637996675
2007-05-01,Screening CV,0.0042062935356869035
2007-05-01,Boosting 1,0.0013595480524815338
2007-05-01,Boosting 5,0.003079195317117796
2007-05-01,Boosting 10,0.003518880449658258
2007-05-01,Boosting 25,5.453629425480902e-4
2007-05-01,Boosting 50,-0.0019125951445593049
2007-05-01,Boosting 100,-0.002957842192113382
2007-05-01,Boosting 200,-0.0037777769667312116
2007-05-01,Boosting 300,-0.0051027512722572254
2007-05-01,Boosting CV,0.00611448184949682
2007-06-01,Screening 1,0.0074090297219010694
2007-06-01,Screening 2,-0.0011548034024458612
2007-06-01,Screening 3,-0.009072999568738777
2007-06-01,Screening 4,3.1590998148287724e-4
2007-06-01,Screening 5,0.004868951390844905
2007-06-01,Screening 6,0.007623990440344764
2007-06-01,Screening 7,0.004876055685959653
2007-06-01,Screening 8,0.003378255009535918
2007-06-01,Screening 9,0.0021394753382005366
2007-06-01,Screening 10,-0.0031351961743312663
2007-06-01,Screening 11,-0.007673835224150513
2007-06-01,Screening 12,-0.017886403774876825
2007-06-01,Screening 13,-0.02219880443311962
2007-06-01,Screening 14,-0.01855882471152863
2007-06-01,Screening 15,-0.01633452459989234
2007-06-01,Screening CV,0.007583148040679186
2007-06-01,Boosting 1,0.0017527314250433894
2007-06-01,Boosting 5,0.004611162551070212
2007-06-01,Boosting 10,0.004942267480677516
2007-06-01,Boosting 25,0.0026718280188340764
2007-06-01,Boosting 50,7.831372502159144e-4
2007-06-01,Boosting 100,9.83767404078886e-4
2007-06-01,Boosting 200,0.0011999786895620583
2007-06-01,Boosting 300,6.653720732769394e-5
2007-06-01,Boosting CV,0.007705855377524985
2007-07-01,Screening 1,0.004928858612899518
2007-07-01,Screening 2,-0.003175567183625008
2007-07-01,Screening 3,-0.010596175112548028
2007-07-01,Screening 4,-0.0016026079226761027
2007-07-01,Screening 5,0.003393302859273684
2007-07-01,Screening 6,0.006142064273547721
2007-07-01,Screening 7,0.00360697896460966
2007-07-01,Screening 8,0.002138723857361758
2007-07-01,Screening 9,8.416873389323344e-4
2007-07-01,Screening 10,-0.004458667655517335
2007-07-01,Screening 11,-0.008289893881129544
2007-07-01,Screening 12,-0.018506141785617592
2007-07-01,Screening 13,-0.022712065547290237
2007-07-01,Screening 14,-0.019059311932599687
2007-07-01,Screening 15,-0.016353547099619673
2007-07-01,Screening CV,0.005102976931677635
2007-07-01,Boosting 1,0.001561140588427199
2007-07-01,Boosting 5,0.003747113518044662
2007-07-01,Boosting 10,0.003880902036671319
2007-07-01,Boosting 25,0.0015796812461254539
2007-07-01,Boosting 50,-2.5712028016814254e-4
2007-07-01,Boosting 100,2.7548033348109667e-4
2007-07-01,Boosting 200,0.0012561670680064398
2007-07-01,Boosting 300,4.2744934594419017e-4
2007-07-01,Boosting CV,0.006773864473914491
2007-08-01,Screening 1,-0.002077501164041589
2007-08-01,Screening 2,-0.008691329346438254
2007-08-01,Screening 3,-0.020219332863619894
2007-08-01,Screening 4,-0.011262066604652114
2007-08-01,Screening 5,-0.002883603272969049
2007-08-01,Screening 6,-5.325955675418339e-6
2007-08-01,Screening 7,-0.0052738815745867595
2007-08-01,Screening 8,-0.0065300685171674555
2007-08-01,Screening 9,-0.008847796511070103
2007-08-01,Screening 10,-0.013907981414433756
2007-08-01,Screening 11,-0.019048969748806818
2007-08-01,Screening 12,-0.029440754061948075
2007-08-01,Screening 13,-0.03622557614953125
2007-08-01,Screening 14,-0.03368872646027426
2007-08-01,Screening 15,-0.03018442972542511
2007-08-01,Screening CV,-0.0019033828452634728
2007-08-01,Boosting 1,9.699933133313023e-4
2007-08-01,Boosting 5,0.0011721128365306302
2007-08-01,Boosting 10,9.310296620624979e-5
2007-08-01,Boosting 25,-0.0046762393766947566
2007-08-01,Boosting 50,-0.008347039174707369
2007-08-01,Boosting 100,-0.010576175542246099
2007-08-01,Boosting 200,-0.011020767934691368
2007-08-01,Boosting 300,-0.013708315181345505
2007-08-01,Boosting CV,0.0013595665614583108
2007-09-01,Screening 1,-9.855302329135873e-5
2007-09-01,Screening 2,-0.0064189558267778455
2007-09-01,Screening 3,-0.017577853537918478
2007-09-01,Screening 4,-0.008882508648201398
2007-09-01,Screening 5,-6.787427803113778e-4
2007-09-01,Screening 6,0.002208205439662407
2007-09-01,Screening 7,-0.0031085902937414357
2007-09-01,Screening 8,-0.004669993591676025
2007-09-01,Screening 9,-0.00686326040377911
2007-09-01,Screening 10,-0.011682599608598942
2007-09-01,Screening 11,-0.01677613107488614
2007-09-01,Screening 12,-0.027064136969285706
2007-09-01,Screening 13,-0.03371371413353516
2007-09-01,Screening 14,-0.031224234335221014
2007-09-01,Screening 15,-0.02792108288121406
2007-09-01,Screening CV,7.55652954867576e-5
2007-09-01,Boosting 1,0.0012152101054634398
2007-09-01,Boosting 5,0.0021096563488886395
2007-09-01,Boosting 10,0.0012329030359596249
2007-09-01,Boosting 25,-0.003113708897735108
2007-09-01,Boosting 50,-0.006734834583200162
2007-09-01,Boosting 100,-0.008766544200062565
2007-09-01,Boosting 200,-0.009583233089724363
2007-09-01,Boosting 300,-0.012459863550092036
2007-09-01,Boosting CV,0.0026600501106605807
2007-10-01,Screening 1,0.002931351456038053
2007-10-01,Screening 2,-0.004988278683034874
2007-10-01,Screening 3,-0.016066228983408808
2007-10-01,Screening 4,-0.008027390677574117
2007-10-01,Screening 5,3.921952397638124e-4
2007-10-01,Screening 6,0.0033071848552406985
2007-10-01,Screening 7,-0.0020941514140908365
2007-10-01,Screening 8,-0.003645330307738555
2007-10-01,Screening 9,-0.005669061961331266
2007-10-01,Screening 10,-0.011140597793047907
2007-10-01,Screening 11,-0.016473007675836288
2007-10-01,Screening 12,-0.026664789666802816
2007-10-01,Screening 13,-0.032982517442110094
2007-10-01,Screening 14,-0.0304447272339466
2007-10-01,Screening 15,-0.02743342944833581
2007-10-01,Screening CV,0.003105469774816169
2007-10-01,Boosting 1,0.0015654759709226075
2007-10-01,Boosting 5,0.003477451892851501
2007-10-01,Boosting 10,0.0023255614793445583
2007-10-01,Boosting 25,-0.0019451782358966168
2007-10-01,Boosting 50,-0.005689725089453137
2007-10-01,Boosting 100,-0.007990841360362695
2007-10-01,Boosting 200,-0.009783269348421234
2007-10-01,Boosting 300,-0.013285184705507819
2007-10-01,Boosting CV,0.0039305394692234685
2007-11-01,Screening 1,0.005241766563639106
2007-11-01,Screening 2,-0.0027051018123217026
2007-11-01,Screening 3,-0.014635327313484955
2007-11-01,Screening 4,-0.0060024742387955144
2007-11-01,Screening 5,0.0020101310237369465
2007-11-01,Screening 6,0.005095852593223748
2007-11-01,Screening 7,-3.37852340004918e-4
2007-11-01,Screening 8,-0.002027228890103447
2007-11-01,Screening 9,-0.004240470865950956
2007-11-01,Screening 10,-0.011003293873965887
2007-11-01,Screening 11,-0.0158554184988549
2007-11-01,Screening 12,-0.0259380529650803
2007-11-01,Screening 13,-0.032170483848738975
2007-11-01,Screening 14,-0.028909108386601247
2007-11-01,Screening 15,-0.025856358048260048
2007-11-01,Screening CV,0.005415884882417222
2007-11-01,Boosting 1,0.0018999386230526313
2007-11-01,Boosting 5,0.004701461400468524
2007-11-01,Boosting 10,0.003849790549019125
2007-11-01,Boosting 25,-3.532023420855434e-4
2007-11-01,Boosting 50,-0.004094934449408985
2007-11-01,Boosting 100,-0.00643139175812428
2007-11-01,Boosting 200,-0.00825362743645921
2007-11-01,Boosting 300,-0.011648926721405203
2007-11-01,Boosting CV,0.0054594684268503115
2007-12-01,Screening 1,0.0044856875533865566
2007-12-01,Screening 2,-0.00268962673694122
2007-12-01,Screening 3,-0.01464815003043736
2007-12-01,Screening 4,-0.00606119732656701
2007-12-01,Screening 5,0.0020260370506614707
2007-12-01,Screening 6,0.005111720480313864
2007-12-01,Screening 7,-3.2195878214468995e-4
2007-12-01,Screening 8,-0.002014528051128819
2007-12-01,Screening 9,-0.004224878435777849
2007-12-01,Screening 10,-0.010992673291068037
2007-12-01,Screening 11,-0.01583978508188256
2007-12-01,Screening 12,-0.0259225479886547
2007-12-01,Screening 13,-0.03215456465753107
2007-12-01,Screening 14,-0.028919163675918035
2007-12-01,Screening 15,-0.025890979793706748
2007-12-01,Screening CV,0.004659805872164673
2007-12-01,Boosting 1,0.0018752809247819138
2007-12-01,Boosting 5,0.004528732240594402
2007-12-01,Boosting 10,0.003697593790745054
2007-12-01,Boosting 25,-3.8358485258155567e-4
2007-12-01,Boosting 50,-0.004119705850894765
2007-12-01,Boosting 100,-0.006491049913477214
2007-12-01,Boosting 200,-0.008295350018930411
2007-12-01,Boosting 300,-0.011674022887593196
2007-12-01,Boosting CV,0.005396708580132214
2008-01-01,Screening 1,0.0027471742045114787
2008-01-01,Screening 2,-0.004299254763192045
2008-01-01,Screening 3,-0.015220096370933578
2008-01-01,Screening 4,-0.0076060156509378295
2008-01-01,Screening 5,8.778860263656308e-4
2008-01-01,Screening 6,0.003679939426587573
2008-01-01,Screening 7,-0.001710018365623958
2008-01-01,Screening 8,-0.003929280173751097
2008-01-01,Screening 9,-0.006044953041748499
2008-01-01,Screening 10,-0.013189939455754288
2008-01-01,Screening 11,-0.018152683160408176
2008-01-01,Screening 12,-0.02896640111492522
2008-01-01,Screening 13,-0.03520557299790151
2008-01-01,Screening 14,-0.03148169755858095
2008-01-01,Screening 15,-0.0304642248861065
2008-01-01,Screening CV,0.002921292523289595
2008-01-01,Boosting 1,0.0018037531972339013
2008-01-01,Boosting 5,0.004091716206933885
2008-01-01,Boosting 10,0.0029937540607096478
2008-01-01,Boosting 25,-0.0013340306949720466
2008-01-01,Boosting 50,-0.0055406694965797485
2008-01-01,Boosting 100,-0.009291269145959843
2008-01-01,Boosting 200,-0.013272327085041823
2008-01-01,Boosting 300,-0.018398132877921993
2008-01-01,Boosting CV,0.004517274343798383
2008-02-01,Screening 1,0.00601333077947635
2008-02-01,Screening 2,-0.00203103617949984
2008-02-01,Screening 3,-0.012643240822578823
2008-02-01,Screening 4,-0.006133233880376201
2008-02-01,Screening 5,0.002940024601650289
2008-02-01,Screening 6,0.005687259605525987
2008-02-01,Screening 7,3.5444416133701643e-4
2008-02-01,Screening 8,-0.0017982970180556955
2008-02-01,Screening 9,-0.0038616409976957857
2008-02-01,Screening 10,-0.010669164225474677
2008-02-01,Screening 11,-0.015862691677913432
2008-02-01,Screening 12,-0.02719139965659221
2008-02-01,Screening 13,-0.033300494785238687
2008-02-01,Screening 14,-0.02853081465949396
2008-02-01,Screening 15,-0.026885164688439
2008-02-01,Screening CV,0.006187449098254466
2008-02-01,Boosting 1,0.002178445169678874
2008-02-01,Boosting 5,0.005558411193858164
2008-02-01,Boosting 10,0.004607277687665483
2008-02-01,Boosting 25,2.797742604762389e-4
2008-02-01,Boosting 50,-0.0037405949520928745
2008-02-01,Boosting 100,-0.007154486063246597
2008-02-01,Boosting 200,-0.011025753047439366
2008-02-01,Boosting 300,-0.01656783573916956
2008-02-01,Boosting CV,0.006210469499267348
2008-03-01,Screening 1,0.001693880907945952
2008-03-01,Screening 2,-0.005813304583270535
2008-03-01,Screening 3,-0.014134283054504095
2008-03-01,Screening 4,-0.010473374245998037
2008-03-01,Screening 5,-0.0016378161315847761
2008-03-01,Screening 6,0.0018592290455996636
2008-03-01,Screening 7,-0.003311566147475749
2008-03-01,Screening 8,-0.005065701033411822
2008-03-01,Screening 9,-0.007642370527734555
2008-03-01,Screening 10,-0.015199454246406488
2008-03-01,Screening 11,-0.018638648447419692
2008-03-01,Screening 12,-0.03061052199682409
2008-03-01,Screening 13,-0.0362805393567054
2008-03-01,Screening 14,-0.03145300018415158
2008-03-01,Screening 15,-0.029481168227213948
2008-03-01,Screening CV,0.0018679992267240683
2008-03-01,Boosting 1,0.001847839375172308
2008-03-01,Boosting 5,0.0040618309242216434
2008-03-01,Boosting 10,0.002783819640658395
2008-03-01,Boosting 25,-0.0022014419717583476
2008-03-01,Boosting 50,-0.006639898125726507
2008-03-01,Boosting 100,-0.00993009513921171
2008-03-01,Boosting 200,-0.013148182900486909
2008-03-01,Boosting 300,-0.017965915649916175
2008-03-01,Boosting CV,0.003728939524105182
2008-04-01,Screening 1,0.0050795623884784345
2008-04-01,Screening 2,-0.003515564121185737
2008-04-01,Screening 3,-0.011524210175218728
2008-04-01,Screening 4,-0.007838064098759099
2008-04-01,Screening 5,0.0017090499926076168
2008-04-01,Screening 6,0.005195340234401352
2008-04-01,Screening 7,-0.001125374317454614
2008-04-01,Screening 8,-0.0027089077196575523
2008-04-01,Screening 9,-0.003351357044810344
2008-04-01,Screening 10,-0.010835735013335363
2008-04-01,Screening 11,-0.014299451129733302
2008-04-01,Screening 12,-0.026772574237417694
2008-04-01,Screening 13,-0.032470301976161096
2008-04-01,Screening 14,-0.02761685411105597
2008-04-01,Screening 15,-0.025300787823653217
2008-04-01,Screening CV,0.00525368070725655
2008-04-01,Boosting 1,0.0022329505840435267
2008-04-01,Boosting 5,0.005573353015524652
2008-04-01,Boosting 10,0.0047594158201264515
2008-04-01,Boosting 25,6.119619613651208e-4
2008-04-01,Boosting 50,-0.0026073618625056245
2008-04-01,Boosting 100,-0.005368407520539545
2008-04-01,Boosting 200,-0.0074452478911212145
2008-04-01,Boosting 300,-0.011757123219845057
2008-04-01,Boosting CV,0.006226552381023379
2008-05-01,Screening 1,0.006289910481922771
2008-05-01,Screening 2,-0.0022028755145225565
2008-05-01,Screening 3,-0.010255987657327449
2008-05-01,Screening 4,-0.006563609942928197
2008-05-01,Screening 5,0.002988469494891341
2008-05-01,Screening 6,0.006472726354239963
2008-05-01,Screening 7,1.703236772310937e-4
2008-05-01,Screening 8,-0.0012832488368613897
2008-05-01,Screening 9,-0.001934069792586096
2008-05-01,Screening 10,-0.009457269144743666
2008-05-01,Screening 11,-0.012929641239144543
2008-05-01,Screening 12,-0.025402475138951087
2008-05-01,Screening 13,-0.031089427149072504
2008-05-01,Screening 14,-0.026187949113758966
2008-05-01,Screening 15,-0.023896788399175268
2008-05-01,Screening CV,0.006464028800700887
2008-05-01,Boosting 1,0.002401637242362437
2008-05-01,Boosting 5,0.0061970334180781236
2008-05-01,Boosting 10,0.005563370938778786
2008-05-01,Boosting 25,0.0016926737826733374
2008-05-01,Boosting 50,-0.001402695586099993
2008-05-01,Boosting 100,-0.004031305929653872
2008-05-01,Boosting 200,-0.006022450245733615
2008-05-01,Boosting 300,-0.010328531248341467
2008-05-01,Boosting CV,0.007241190428575238
2008-06-01,Screening 1,0.0044603478220849035
2008-06-01,Screening 2,-0.004452584748597526
2008-06-01,Screening 3,-0.010489562348435809
2008-06-01,Screening 4,-0.006810531661705525
2008-06-01,Screening 5,0.0024207251443988586
2008-06-01,Screening 6,0.0059171043542453495
2008-06-01,Screening 7,-3.168815533563943e-4
2008-06-01,Screening 8,-0.0031674070270016116
2008-06-01,Screening 9,-0.003591917834047996
2008-06-01,Screening 10,-0.011325012507177844
2008-06-01,Screening 11,-0.014633090535544945
2008-06-01,Screening 12,-0.027090327820261332
2008-06-01,Screening 13,-0.03218748118680341
2008-06-01,Screening 14,-0.026740900816703876
2008-06-01,Screening 15,-0.02402937429543613
2008-06-01,Screening CV,0.0046344661408630194
2008-06-01,Boosting 1,0.0022656786164718897
2008-06-01,Boosting 5,0.005574082242831975
2008-06-01,Boosting 10,0.004834895251390094
2008-06-01,Boosting 25,7.430012617104904e-4
2008-06-01,Boosting 50,-0.0026856315222052096
2008-06-01,Boosting 100,-0.005602293808896699
2008-06-01,Boosting 200,-0.00771766744489635
2008-06-01,Boosting 300,-0.012198961921595357
2008-06-01,Boosting CV,0.0062846544152535926
2008-07-01,Screening 1,0.013220052393202201
2008-07-01,Screening 2,0.0017717556665259706
2008-07-01,Screening 3,0.00409907095352213
2008-07-01,Screening 4,0.00795638369553411
2008-07-01,Screening 5,0.015155582817762326
2008-07-01,Screening 6,0.01872010383992456
2008-07-01,Screening 7,0.012023654032321744
2008-07-01,Screening 8,0.006383500498823519
2008-07-01,Screening 9,0.005226265148329758
2008-07-01,Screening 10,-0.00220619475611367
2008-07-01,Screening 11,-0.004677055585125204
2008-07-01,Screening 12,-0.016622839197354047
2008-07-01,Screening 13,-0.020394506071157968
2008-07-01,Screening 14,-0.014755194636256463
2008-07-01,Screening 15,-0.012736473170723217
2008-07-01,Screening CV,0.013394170711980317
2008-07-01,Boosting 1,0.0032390059012768813
2008-07-01,Boosting 5,0.009422846710321583
2008-07-01,Boosting 10,0.010507345401985951
2008-07-01,Boosting 25,0.008505571996318394
2008-07-01,Boosting 50,0.006054435000032376
2008-07-01,Boosting 100,0.00354289311221617
2008-07-01,Boosting 200,0.0015536554300650536
2008-07-01,Boosting 300,-0.0025792084069653338
2008-07-01,Boosting CV,0.01335447429507656
2008-08-01,Screening 1,0.021022844883915235
2008-08-01,Screening 2,0.012815001049392621
2008-08-01,Screening 3,0.015682464511018106
2008-08-01,Screening 4,0.01806412562544125
2008-08-01,Screening 5,0.024180847484280947
2008-08-01,Screening 6,0.0277597200162558
2008-08-01,Screening 7,0.022914562988553638
2008-08-01,Screening 8,0.017866340846746445
2008-08-01,Screening 9,0.016471762343085092
2008-08-01,Screening 10,0.008436030028427213
2008-08-01,Screening 11,0.006472886696270959
2008-08-01,Screening 12,-0.00549222433589806
2008-08-01,Screening 13,-0.0068576891532748
2008-08-01,Screening 14,-0.0017638722720544108
2008-08-01,Screening 15,2.569721446990052e-4
2008-08-01,Screening CV,0.02350191264188746
2008-08-01,Boosting 1,0.004126533800640319
2008-08-01,Boosting 5,0.013081288654515731
2008-08-01,Boosting 10,0.016002045792470165
2008-08-01,Boosting 25,0.015498601333945972
2008-08-01,Boosting 50,0.014047564136095198
2008-08-01,Boosting 100,0.013413608971983838
2008-08-01,Boosting 200,0.013259074992029302
2008-08-01,Boosting 300,0.010091012975709428
2008-08-01,Boosting CV,0.02034750363270414
2008-09-01,Screening 1,0.04203203780809506
2008-09-01,Screening 2,0.017788642220814235
2008-09-01,Screening 3,0.02285200939564083
2008-09-01,Screening 4,0.04249955114769337
2008-09-01,Screening 5,0.05108886254348614
2008-09-01,Screening 6,0.058125450906842194
2008-09-01,Screening 7,0.052071647761128
2008-09-01,Screening 8,0.04645491207087414
2008-09-01,Screening 9,0.04745536119096795
2008-09-01,Screening 10,0.06174281930057001
2008-09-01,Screening 11,0.049413711293285
2008-09-01,Screening 12,0.01081857200772016
2008-09-01,Screening 13,0.0074880540791309414
2008-09-01,Screening 14,0.012071270510570492
2008-09-01,Screening 15,0.020609894670827515
2008-09-01,Screening CV,0.05040992770109265
2008-09-01,Boosting 1,0.006342191295203413
2008-09-01,Boosting 5,0.018912271780603174
2008-09-01,Boosting 10,0.022688174526628815
2008-09-01,Boosting 25,0.027781958325322046
2008-09-01,Boosting 50,0.028786682985141237
2008-09-01,Boosting 100,0.030031745422647697
2008-09-01,Boosting 200,0.029433288744995345
2008-09-01,Boosting 300,0.02484883773845237
2008-09-01,Boosting CV,0.03555197063856809
2008-10-01,Screening 1,0.06290643098920817
2008-10-01,Screening 2,0.06948381801935397
2008-10-01,Screening 3,0.0786935735756998
2008-10-01,Screening 4,0.09798205272884358
2008-10-01,Screening 5,0.10588743240810085
2008-10-01,Screening 6,0.11951525451453207
2008-10-01,Screening 7,0.11385756550122134
2008-10-01,Screening 8,0.09771712070646775
2008-10-01,Screening 9,0.08818225069324921
2008-10-01,Screening 10,0.10230197272680236
2008-10-01,Screening 11,0.09678119008380899
2008-10-01,Screening 12,0.07192447913647546
2008-10-01,Screening 13,0.06820428763398141
2008-10-01,Screening 14,0.07286282058688318
2008-10-01,Screening 15,0.07785676487572069
2008-10-01,Screening CV,0.11219584544118598
2008-10-01,Boosting 1,0.008571553447042355
2008-10-01,Boosting 5,0.06546806841755114
2008-10-01,Boosting 10,0.09332723463168346
2008-10-01,Boosting 25,0.10710285217532324
2008-10-01,Boosting 50,0.10125146995760428
2008-10-01,Boosting 100,0.10164411857308436
2008-10-01,Boosting 200,0.10204247838118359
2008-10-01,Boosting 300,0.09765354452096456
