date,actual,Historical average,Screening 1,Screening 2,Screening 3,Screening 4,Screening 5,Screening 6,Screening 7,Screening 8,Screening 9,Screening 10,Screening 11,Screening 12,Screening 13,Screening 14,Screening 15,Screening CV,Boosting 1,Boosting 5,Boosting 10,Boosting 25,Boosting 50,Boosting 100,Boosting 200,Boosting 300,Boosting CV
2007-07-01,-0.02433997409018395,0.012666336841305015,0.03770547826338981,0.03388571465573976,0.02944331878564592,0.03300097945016991,0.028999650770975893,0.029058464234874605,0.027026783351843012,0.02673837945544436,0.027305500523050478,0.027553556623616096,0.02021926407360281,0.02026053105828727,0.019050441475107142,0.018902993775459807,0.012922467435907366,0.03770547826338981,0.015170250983513496,0.02292011564506296,0.02496349934490211,0.025274679203643093,0.024748971499857973,0.021242414168394924,0.011899212853146586,0.007417779453502727,0.023633538939075587
2007-08-01,0.09514387356776588,0.012145121194382637,-0.022733828617504503,-0.016231864626651667,-0.03335496162777221,-0.03349613411846758,-0.01959800644028055,-0.019032232184538228,-0.030433407159022482,-0.029586176019602613,-0.033612783524365204,-0.032676729835811505,-0.037701407730500285,-0.03836045284852922,-0.04769275863062782,-0.051546983077127864,-0.04879943305447212,-0.022733828617504503,0.00865722621319392,-0.002138157543083275,-0.008183721807348034,-0.01950652337161852,-0.027243673960883542,-0.03804940243093231,-0.0432964670062012,-0.04985460029602307,-0.015775425059634262
2007-09-01,0.06791437775251907,0.013297881644012959,0.03622820558830471,0.041257518831970014,0.04943513746864787,0.04335010103367903,0.04001991316699974,0.040175771950629206,0.039319441726622106,0.03440487579144789,0.036316505357696795,0.040390209439277555,0.041266245111566846,0.043290313211747276,0.046209548078587605,0.04514445192661403,0.04108874070585394,0.03622820558830471,0.015590914038442136,0.02268807860243988,0.02498232006345543,0.030225769815758984,0.030890641370796928,0.03366046841377455,0.028602460956165084,0.026266928659963665,0.026896356128259892
2007-10-01,0.09160573290531372,0.014046052823581536,0.03696509331305389,0.023894383556495747,0.024494784321114946,0.019769906162988536,0.021288125193550275,0.021487799687039587,0.020887523830634483,0.02095985057348087,0.02217011141365571,0.017622612135575918,0.016025440663679766,0.016664711615917403,0.01891249193371046,0.01924554445125957,0.017256216824155565,0.03696509331305389,0.016337956872528772,0.023431629094425362,0.021442740302405807,0.02198552526024738,0.021104708227415458,0.019219262244832037,0.012767035344550358,0.0088964521092843845,0.02272166641807913
2007-11-01,-0.03593340482324336,0.015094156608469808,-0.01880457187799551,-0.018027116683204693,-0.0016856259793036014,-0.01187315572044605,-0.004534738582555259,-0.007382672999274082,-0.006821329122920267,-0.00453737628407693,-0.0016519093732640675,0.013730546958559513,0.008633655307371852,0.00739182251539558,0.0063959990503778714,-0.0032501800998182137,-0.0038906111623981873,-0.01880457187799551,0.011704283759823277,0.001212288305977396,-0.0030763971081045004,-0.004124033061823931,-0.004168307851518102,-0.003616808105320768,-0.0031588702925252014,-0.004827874100160606,-0.003147995445893524
2007-12-01,0.01042176303878417,0.014413789122713632,0.03820692603105978,0.011100877811330519,0.005059022209023855,0.0017811982409096307,0.010595674884984885,0.010160257465887565,0.010215088428478122,0.008623032019385978,0.009835382546555763,0.008116185159612637,0.010972085928033379,0.011078494208422936,0.010291068559681569,0.015519955029241335,0.01753217918001464,0.03820692603105978,0.016793102813548247,0.024157316618050467,0.023388375184169113,0.017227553422772317,0.016802019596364993,0.01911626863759237,0.018015105828753146,0.016827419792214467,0.019292846342015533
2008-01-01,0.02328198205189569,0.014361262463714561,-0.019357114876229285,-0.017817984666117392,-0.0022430170365896358,-0.017021833677409372,-0.011756999986211502,-0.015594235507137106,-0.015027792437785483,-0.021375955211184842,-0.02030303652033402,-0.024434319173756838,-0.025630974478011347,-0.03260569426624691,-0.03266967188560108,-0.02811950742685259,-0.04492963228445257,-0.019357114876229285,0.010989424729720174,5.532497592341474e-4,-0.004707640453711,-0.008812021755068773,-0.015454859374012314,-0.030381771734562326,-0.047827484997733996,-0.05920249665955496,-0.007685960635741628
2008-02-01,0.0966915138749216,0.01447711596485977,0.03758947796456478,0.029676674920987123,0.03202041000805364,0.02398370512543205,0.028156350284036954,0.027757581412196367,0.028173306829253765,0.02866046164126452,0.029046150547778,0.031588272838592495,0.0298393206332692,0.02609260619653775,0.02701993422402552,0.0349798915933206,0.04029872155137658,0.03758947796456478,0.01678835216483027,0.02394185932735897,0.024958093513432186,0.02496005447065677,0.026270404261204885,0.02870310206084308,0.029515378334749872,0.0264853169621024,0.025515590500194568
2008-03-01,0.06311546614558905,0.01553114670729646,-0.01802464309722543,-0.014644008262203632,0.0018348844876874826,-0.018152041642132015,-0.019601570730985143,-0.014937708141763248,-0.013892830584167515,-0.011259741227309054,-0.01463411254422919,-0.019313639620137178,-0.007879070446403229,-0.012272794191398116,-0.009302156211625803,-0.00890156643048344,-0.006600177688348393,-0.01802464309722543,0.012175567726844274,0.0017897152244467115,-8.198566690535409e-4,-0.00577200505665539,-0.0087425231808533,-0.007876621669677964,-0.0031166809542371105,0.0025981350151427474,-0.00577428223229106
2008-04-01,0.10194449609481591,0.016133479864743203,0.038874304832181225,0.030770132421137693,0.03299917263373962,0.03318243999409373,0.0385673363111414,0.03848254436280475,0.029990770156427787,0.031186194866737148,0.0465142063290787,0.04717396320196669,0.04695055834935698,0.04256787824711928,0.04233499076308631,0.04255270850307731,0.045525083629981866,0.038874304832181225,0.018407562361487006,0.02544607509715875,0.028541946227868188,0.034489870061352984,0.04422972984546756,0.049012059085306925,0.06119409122477677,0.06796305886260508,0.032188366260086664
2008-05-01,0.05501152934713982,0.01720611756761911,0.040216223795216034,0.04421520806829938,0.042321902011089194,0.04256986531099811,0.04277103681066896,0.04268825705523158,0.043455095419088506,0.05690633198144265,0.05847012842695164,0.06213776897456081,0.06272121606129141,0.06270243705380997,0.06196669524958452,0.05442487568259942,0.06003644082309391,0.040216223795216034,0.0195071281903788,0.026628986168882318,0.030005649215323046,0.036342374612366564,0.040025439683271796,0.04541217682035707,0.052471546191383826,0.05582220086849349,0.034649527670800005
2008-06-01,-0.01093272110232668,0.017672851046378626,0.04052445932754775,0.04445670019840325,0.021499569119967903,0.021704688058513784,0.02629661018964347,0.026133446192787575,0.025198760856517368,0.04105224737987023,0.0388279742245745,0.040894126384173626,0.03928408937340133,0.03912855574180731,0.0328432174448443,0.026097407994122558,0.019903372265926804,0.04052445932754775,0.01995801187449554,0.0270308131536002,0.028396078082793083,0.031114291620548556,0.03490628733001183,0.0379474040734297,0.03920205681797052,0.040920045759323766,0.031195829445685642
2008-07-01,-0.13228819919024337,0.017324002605540758,-0.015565851908049225,-0.005168293152444013,-0.04399789607475682,-0.04501337138209014,-0.034059113615659276,-0.034406579666947656,-0.03207205607694902,-0.019005793670421798,-0.015816623499842936,-0.01711444708014557,-0.020808263884545007,-0.023126290525750198,-0.029376412642069062,-0.03031710159031058,-0.02697481067069416,-0.015565851908049225,0.014035017154181761,0.0038552782836805315,-0.003015770669748042,-0.011369878859639502,-0.01548175928239905,-0.01722897963322759,-0.017778426457864635,-0.019310071167371566,-0.008538487892158055
2008-08-01,-0.114756130648777,0.015521445957398778,-0.018998862122231376,-0.037756120366236476,-0.041347320490308835,-0.03190382207218477,-0.025610282176403504,-0.02569081310009954,-0.03677319655325771,-0.0406656007650255,-0.0390808389636922,-0.03519469412430796,-0.03845210267526937,-0.03832556016207964,-0.0561435889149908,-0.051661561927087915,-0.05167838773611585,-0.03190382207218477,0.012069415149435762,6.293321365489924e-4,-0.007622818481674718,-0.014860096549567537,-0.019997923456390877,-0.030485547960567638,-0.042183219694249686,-0.04916630229328246,-0.014860096549567537
2008-09-01,-0.29808479955837397,0.013970522426372877,-0.021734784080132692,0.005896915035748306,0.002263296980261162,-0.028004999394141212,-0.032621979337163265,-0.039216506620792214,-0.03689245815757859,-0.03580641166704135,-0.04041267236740057,-0.08815210866231266,-0.06476592037799134,-0.013360849678168418,-0.009930707540581755,-0.009046080359061268,-0.020549934265965124,-0.032621979337163265,0.01039999177572232,0.004483442087897567,0.003066981516959193,-0.006374040436212087,-0.010614096477246107,-0.01390107812391152,-0.013121099719187476,-0.010646633657843116,-0.011424622740700038
2008-10-01,-0.2723883938722653,0.010299283344199385,-0.02941117339897273,-0.4403679969540098,-0.42753593226711445,-0.42868881379777263,-0.4308615871430057,-0.40848585616436783,-0.407022732396829,-0.44165184005733665,-0.4703415028343599,-0.47076472669402053,-0.45279028981439823,-0.4095248796128765,-0.4109383462186652,-0.4106662763181846,-0.42293889252685957,-0.407022732396829,0.006328237669882174,-0.08975070276472809,-0.17609061225199385,-0.29670770718574,-0.35868750092197416,-0.36349245360399995,-0.3578467651055851,-0.3566950725372914,-0.36300372349928867
2008-11-01,-0.3237129023626548,0.007012217330054446,-0.19656607068163273,-0.17581199706462639,-0.18805800634669873,-0.10564019385420445,-0.10580167306260094,-0.1089462917445837,-0.11475270341191306,-0.11566410963935048,-0.1303826031489889,-0.13065676418762046,-0.12523946397562766,-0.12721923528774748,-0.12518892430738518,-0.12302029839834108,-0.15531797796352514,-0.11566410963935048,-0.013345611471114276,-0.055605820547711106,-0.09287513793819208,-0.10536750984975196,-0.1130287922040407,-0.11468318982148805,-0.11388595797768628,-0.1131568931700218,-0.11417414269704904
2008-12-01,0.01171871272967761,0.003210779172666983,-0.11495699875912384,-0.16155396513765827,-0.16786198071000058,-0.16969992094441538,-0.17399400680454885,-0.1767581348152599,-0.1777201740962977,-0.17810039586693208,-0.17484271363011128,-0.17547816852653939,-0.17772087420911584,-0.17777056067956082,-0.17520066415745394,-0.17517510439130135,-0.16607913947591763,-0.17777056067956082,-0.008605998620512098,-0.04164587333277208,-0.06869383025546129,-0.12275744381748736,-0.12159563673880736,-0.12341398048965493,-0.11243363340769946,-0.1036970686334342,-0.12199032783592988
2009-01-01,-0.06851027063543569,0.003307460235814831,-0.05101424312775255,-0.07693578582722035,-0.09106755620084558,-0.09256096437189798,-0.09588622036509385,-0.09764639460984455,-0.11041283843781094,-0.11141402685583623,-0.1099741225604988,-0.11156521374655379,-0.11533254326494942,-0.11525783810277114,-0.10335629249987521,-0.10246103799513762,-0.09223720364789688,-0.11525783810277114,-0.0021247101005419065,-0.019442946887211446,-0.03534647941233696,-0.066571352188636565,-0.06689842819120216,-0.06718909012763437,-0.05921609932773219,-0.05329046648993495,-0.06571796362945832
2009-02-01,0.2050713197426477,0.0025005194395086457,-0.038517992869397284,-0.0055066890405649285,-0.017216381520062614,-0.012533522874337611,-0.020160755648675414,-0.01686391357416369,-0.023631394542584182,-0.021483255122072466,-0.021419205385272932,-0.026978354494842212,-0.018257109717994616,-0.018052931479709676,-0.00572132101667398,-0.0035341287797477673,0.0037209315852059777,-0.018052931479709676,-0.0016013317913819458,-0.008308920092985651,-0.005379358173251474,-0.022203845844658086,-0.0454999035266132,-0.04830563907944654,-0.051745445441995996,-0.05531822347906804,-0.05024352759007957
2009-03-01,0.03404158573274607,0.004751306109543524,-0.09573265992898998,-0.050562765785835496,-0.046791667684272134,-0.05315123922488378,-0.05197180873746108,-0.05687877278604244,-0.04446151549940834,-0.06929552078408222,-0.06031866041522682,-0.05670927483487283,-0.031670564212469575,-0.030467015602488705,-0.02500910743627923,-0.02305266094991093,-0.01020377759082533,-0.06031866041522682,-0.00529709049430983,-0.015520902851082761,-0.028798006178801863,-0.04080920817694055,-0.04652314002496405,-0.03935909875509647,-0.02704758807358143,-0.012949973928815332,-0.044737871225712066
2009-04-01,0.17157698642876928,0.005073177314194101,-0.014947566611712544,0.018085803701895692,0.020551946906721234,0.01491226200151929,0.010533973052021271,0.049398699011669184,0.0561304634646885,0.05390486796628813,0.0604309113066358,0.06413147593527443,0.021342889011381767,0.023656925761279583,0.024390013206383884,0.05133128791471431,0.05252457031747129,0.010533973052021271,0.003071102921603437,0.006422298512349804,0.007944601286668226,0.016023991219786437,0.021594345326647803,0.031165108075237383,0.038193531360077845,0.039970463898028406,0.03050367994502723
2009-05-01,0.15702796579194844,0.006883001326309049,-0.005392504042456814,0.027688636036384013,0.030193232073868065,0.029628951480504172,0.029899398039135182,0.028548900892670318,0.06529815195294109,0.0671614405768496,0.06334616331603388,0.058939012766105,0.05854927454673254,0.06122420294594146,0.0621005916811983,0.08071189789467001,0.08329428725867437,0.029899398039135182,0.005655450789432463,0.010646966361722772,0.016750779072162637,0.023587692220995174,0.04186408901553978,0.06050063296101903,0.07608936650219272,0.08456945510017351,0.06074014979905935
2009-06-01,-0.0818170139831862,0.008497463309810547,0.012853563972502249,0.04405797766400643,0.0463317493522009,0.04606416270741928,0.04646862909752026,0.04568388514416688,0.04415312136632334,0.044071568319161585,0.07732761763536447,0.07670761763208814,0.08374725879012054,0.08549045789904916,0.08577681991657651,0.08397231296585478,0.07069152965829548,0.07670761763208814,0.008933073376079717,0.016782533560829052,0.025159753856649026,0.04439439730469413,0.06183834929459726,0.08357193320994388,0.09661016735558423,0.10331680002653937,0.059060938393531125
2009-07-01,0.09881690369058392,0.007536670998182923,0.01035625160703468,-0.0313849670251916,-0.018865733254251796,-0.019743029150060175,-0.01932918263152859,-0.04289719218788296,-0.019535864196381446,-0.01192207535376813,-0.0045458827143335335,-0.002485494616709088,-0.0026077966373453773,-0.0030040876339880807,-0.0021570151630454157,0.003757336578273901,0.00656396469484638,-0.002485494616709088,0.0078186290590681,-9.765512308693967e-4,-0.010760848281957038,-0.01839677262196563,-0.010252889569710478,-0.004725996924832844,0.0021090860021167365,0.007888638551323946,-0.004312871760742976
2009-08-01,-0.02528193065845307,0.008497515552839776,0.0203702926330279,0.048106895175738046,0.05065550534239756,0.050534254076826324,0.050924402937343426,0.05064963410653659,0.05048195883946659,0.04918725486345918,0.04806411835745318,0.048062060461636816,0.06149236794567618,0.062206665108722393,0.06706879307806449,0.06682690002519365,0.07006840591552402,0.048062060461636816,0.009684793260858589,0.018332594749839667,0.027168227546027206,0.04228421218218627,0.0623306988816648,0.07838990542092457,0.0926736268351029,0.0992936014298766,0.08014021218551802
2009-09-01,0.0840139419910444,0.008145646321472142,0.021407559882585428,0.048075256432359256,0.05047601167491305,0.05027538884532063,0.05058578898602245,0.05035948677727689,0.04939175914885056,0.04819370725728109,0.05221473208274377,0.06864827716483714,0.06864467755306196,0.06792126277744627,0.06580159613996604,0.0654014015724183,0.07085457187357377,0.06864827716483714,0.00947183767758347,0.0181339669562925,0.025570324701991942,0.03887377256683575,0.05466041975514397,0.06718604006932541,0.07391001950255277,0.07715655327237313,0.06515421135814986
2009-10-01,0.02619529045635404,0.00892779369950897,0.010430323918218874,0.038865652852430176,0.04156611165719963,0.041384112767716516,0.04180501118505364,0.041260455422014314,0.040670995449913545,0.039439394655079014,0.03937888597189401,0.046891580595223255,0.060154447086776586,0.06091060585000335,0.061038448916834416,0.05312518437686199,0.05696317878916064,0.046891580595223255,0.00907804672137996,0.015821571892475326,0.023112128209916705,0.031533045798894,0.040053683515133665,0.04551437341675309,0.05018191877962724,0.052397511150518154,0.04566217197114379
2009-11-01,-0.04670429477465099,0.009103992646007388,0.021837579834434684,0.04813571613128986,0.05047034088893714,0.05029402227538377,0.05060359179350894,0.050380900335987654,0.050270167679558296,0.04880437633478921,0.048700613577289095,0.05696279260133291,0.056706503554085,0.057118401107064856,0.06566233031197323,0.055404199876413894,0.057597559933510886,0.05696279260133291,0.010377351364850117,0.018892652075545864,0.0275316636899669,0.038272773924358135,0.04607948841203123,0.053084963775932435,0.0560932871413976,0.05735077009901444,0.052685184261681554
2009-12-01,0.04988578978074676,0.008540272571051243,0.02716170949230698,0.05162351794506352,0.05369074110259099,0.0534414177279518,0.05364423574427065,0.05359434391425553,0.053549117669554225,0.052105507149430214,0.05096566447864635,0.05100139495292093,0.05498098451148561,0.053157318116864034,0.05263305830322194,0.06425670392939457,0.06506328643379529,0.05100139495292093,0.010402416263176815,0.01964445733655983,0.027841088350125713,0.04154779977734977,0.0486822625749196,0.05359649009716254,0.058580019730372565,0.06227180668279086,0.05377052140548817
2010-01-01,-0.02412664394913388,0.008953727743148199,0.021211620678845466,-0.019634790630556825,-0.027466186606917672,-0.026777733073482364,-0.0254592565800707,-0.0502571996905812,-0.051525564343519945,-0.05983697552454946,-0.043561343093170606,-0.04422364157104086,-0.03831709734308117,-0.028329090986495227,-0.02454361255137615,-0.023738608332365525,-0.021161470391383608,-0.04422364157104086,0.010179517036717926,0.003565832913024823,-0.004498120517365089,-0.018024295515518735,-0.02764678549685793,-0.029906044823933997,-0.03880853281551295,-0.04029034874386914,-0.030768916392597385
2010-02-01,0.06073213636846697,0.008626199310551346,0.018518351573343486,0.04447679959557664,0.04672310926117602,0.04644498477866729,0.046703302994414254,0.04640968628361521,0.04540348195291658,0.04500167169056416,0.04763680578185916,0.047589940276923474,0.05804519294784941,0.07404207562220905,0.07277227517323935,0.07313080718971143,0.07843883956658156,0.047589940276923474,0.00961541453683056,0.017483675265930386,0.024079862630995753,0.03702840819424795,0.04491775044197581,0.049668935485141535,0.05452920411752841,0.060495035257784095,0.04957544465687225
2010-03-01,0.03711797276388307,0.00913704183072699,0.029147036923083784,0.05335025101066866,0.05530794302169015,0.05507710963506061,0.055273738018178996,0.05528224964111164,0.05539245354555121,0.05369510626228906,0.06172572560445179,0.061873585413020425,0.0668063977230478,0.07207999600882682,0.07238968121552884,0.07916700683170741,0.07802035184862958,0.061873585413020425,0.011138041339962667,0.020644838065495535,0.02998514025928998,0.043117354632920886,0.05035780766108755,0.05585984240661985,0.0623710547958871,0.06602040100359895,0.05854713396752838
2010-04-01,-0.1331979340388174,0.009408701354349864,0.022404271837537917,0.04731394902474964,0.04940339299131214,0.049143151653590976,0.049372547163593385,0.049182220912075844,0.04911887423734596,0.04827470822455571,0.03840540347780984,0.03831526191804023,0.02625984811728623,0.02301700682835147,0.02264762006216709,0.024655194732898192,0.03722417757720519,0.03831526191804023,0.01070825840266867,0.01898154313962904,0.027335905846939137,0.03965900044577013,0.048180789951302976,0.052213665114835994,0.051506075276561314,0.05019190186757474,0.053551667127380596
2010-05-01,0.02188469233562484,0.00803748370633864,-0.015306030409835464,-0.04944276645247106,-0.055790335161534386,-0.054880956341204434,-0.055426339537024326,-0.09821932925790279,-0.14009590332278604,-0.14121666484138964,-0.14117844754599984,-0.14109021107335085,-0.16970455382942287,-0.1637297315995299,-0.16737143530037252,-0.16806675323116887,-0.16630978585518205,-0.14109021107335085,0.00570313229472123,-0.006695634408636298,-0.017561865652941665,-0.0397596382044455,-0.047340964637560976,-0.05822844668419561,-0.07076196747171097,-0.08070907174427602,-0.0637196442334266
2010-06-01,0.01105631621477742,0.008169361883760414,-6.805532462525986e-4,0.025976948981195208,0.008370233670874293,0.010345994768131889,0.010676224047368121,-0.007148153232980842,-0.0055887043832744294,-0.005590201710906312,-0.009216369411330924,-0.006271343774673465,-0.0010026711335030004,0.010399065716676191,0.013977650683798613,0.013601773683580868,0.017480284925769887,-0.006271343774673465,0.007284370370759113,0.011478340972887809,0.014252821205632604,0.011778189571780751,0.012481903447468667,0.0127803591320173,0.01307666207867455,0.013231118201010085,0.013269949202171767
2010-07-01,0.0022017528792757,0.008196597301977556,0.012536615608332646,0.036808623392100406,0.039080628749378406,0.04336864270570492,0.043021758064874634,0.03188549572284715,0.05207036018548162,0.05179912522796357,0.05013595901944731,0.052694646141711605,0.07144192588704651,0.07998372218607118,0.08229403789216513,0.08247563401072208,0.08895217289637457,0.012536615608332646,0.008630599132613066,0.014971495567105383,0.020117893631855017,0.029299034703608284,0.0378031963694084,0.042477730592874643,0.047354920459751426,0.044338035541070485,0.014971495567105383
2010-08-01,-0.01952801862437336,0.008140570718587817,0.015876150022702738,-0.021745890130743635,-0.028089432326804338,-0.02734282669410303,-0.026436883790757707,-0.057774112535222175,-0.052714528389909296,-0.05501135362525866,-0.0556975351307307,-0.05643648756194877,-0.05997314975056504,-0.04641391412421332,-0.04837278215408751,-0.048337089481700325,-0.04098554429631096,0.015876150022702738,0.00891412864899931,0.002020597745459912,-0.0029041398096589883,-0.018509690497466952,-0.01851230333325306,-0.019096845390411496,-0.021833747957520928,-0.023804399348639496,-0.003321019907527943
2010-09-01,0.081218080147472,0.007884380076523362,0.017959836981680424,0.04123452493050857,0.0432799246052772,0.042909810384348934,0.04489588770617411,0.03215643997088711,0.039741945157234254,0.03671792774824259,0.03672850798528282,0.03755533138389389,0.029314630560281975,0.03303821839186491,0.0363431329472625,0.036297733085658306,0.039049991742920884,0.017959836981680424,0.008891925767039068,0.016159757040415137,0.02233701375555468,0.03252144621819878,0.04121308492637703,0.03198841876872282,0.016742874266230078,0.002107888985341536,0.021793391195101017
2010-10-01,0.02588104909114053,0.008557166315706377,0.025553536473910107,0.04775960841840593,0.049635196210333465,0.04933423145519451,0.053169140178362155,0.041964818456796914,0.038669139174755576,0.03857805091242316,0.04518683494550877,0.03243961097030825,0.035549555691624546,0.03555149346505478,0.04144437831393218,0.05483003116638848,0.054139958589812964,0.025553536473910107,0.01025680333152675,0.01869234227379854,0.026145234258205453,0.03869690844044822,0.05018442764091225,0.04746945430722962,0.0391638250148359,0.03585551619794184,0.02522937728258772
2010-11-01,0.0525232436378289,0.008714656159119415,0.02179076360401435,0.044233279260453624,0.046154540386738684,0.04582464788055699,0.04550795305673901,0.045466994628784396,0.04523608809299246,0.045400589493581,0.04456966778064935,0.04488673355180507,0.04491041368381715,0.04473404113351184,0.055451896747686434,0.05340286598717976,0.06661933494414315,0.02179076360401435,0.010022266903608908,0.017725552210189045,0.024396958745751485,0.036003797136755236,0.04433489289284984,0.0509643375102613,0.062137821092270985,0.07021068201898072,0.02369297286818571
2010-12-01,-0.00301347904316706,0.009109328118387069,0.027321911375435135,0.048768968332388085,0.050541330300526544,0.05024115119810327,0.04997020761139738,0.050107053802425486,0.04996574154444611,0.04921011293050635,0.054409406894321416,0.05357694127476552,0.05511041723651443,0.023853421036188063,0.02354407258404136,0.02525842281427406,0.025707909885718166,0.027321911375435135,0.010930586444091875,0.01946560460720853,0.027053894317036874,0.03965920586066337,0.041798374053420205,0.04548810497520559,0.04397269397181933,0.0412129692492632,0.027053894317036874
